"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"DG 34_4",17647.5742413616,34130.6693822138,29101.4604065852,21891.214775356,18948.9796782094,24565.479577935,25526.2930323481,31286.7108140912
"DG 38_1",37236.1889931239,7188.74804537574,9015.61809485474,34528.7216254758,18415.4383711671,27988.8581754784,30329.2354079651,41648.3585519013
"DG 30_0",21281.716105718,6064.23020432577,8298.33160095459,10335.0614774214,9640.2457246382,8963.20183685301,8658.72376166879,9567.20449731463
"DG 40_2",23183.7528204903,3348.80427639111,2565.04978497635,18173.1943736526,5413.99020214328,11766.433221824,11275.622571761,18173.1943736526
"DG 42_6",11133.2459059991,4251.26451468607,5339.89556407679,9252.29667955813,16650.4609520606,11057.8169252351,12265.7524091103,19734.4956973106
"DG 36_0",8235.17158255477,2941.20182745196,4046.41168477418,13968.6818038262,3892.40519672107,7149.98832484369,5537.39891337781,9252.29667955813
"DG 42_2",3681.18608394247,1713.15670890654,2396.60695986736,6204.20539970562,1572.0345417168,1840.33635477347,2018.09652912973,2101.85438883992
"DG 40_1",4740.58120621564,1083.11737226478,1730.47750624051,7405.07584755638,2941.20182745196,5095.39148358637,6204.20539970562,5641.91454082801
"DG 38_6",2105833.86715036,581443.631605996,581443.631605996,568689.760447028,773996.423332135,694046.244752706,773996.423332135,1273086.0311756
"DG 36_6",5061.32673980389,31586.1301321739,15441.3314525348,15185.1170197429,12023.0136743158,15759.6582710285,20472.7100910555,30940.6936529974
