"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"DG 38:4"," [M+NH4]+@8.13",2471398.25833333,1669430.43279167,2365270.17333333,1379581.21604167,2090641.86958333,2911816.0125,1474755.46979167,2911816.0125,4351047.40833333,1944258.22375,1944258.22375,4012036.635,4771845.49770833,1539471.70125,2591701.14645833,1944258.22375,3576552.668125,2591701.14645833,2780240.528125,2365270.17333333,1329791.351875,939173.600416667,2090641.86958333,2165078.83958333,2016898.649375,1669430.43279167,1600816.26833333,1600816.26833333,1076133.891875,2090641.86958333,3064562.81791667,3064562.81791667,3064562.81791667,3219384.37625,2671641.55791667,2911816.0125,2016898.649375,2365270.17333333,2591701.14645833,2365270.17333333,2165078.83958333,1474755.46979167,2165078.83958333,1944258.22375,2365270.17333333,1286642.34677083,1944258.22375,2165078.83958333
"DG 38:5"," [M+NH4]+@7.72",70087.349375,35996.6929583333,62528.8019791667,49724.7607916667,56636.005875,56134.2555625,30022.8413104167,79503.6455208333,104200.522958333,65524.2362916667,63370.7477291667,82524.577875,77177.759875,46681.8105625,70087.349375,59918.9448958333,83442.3537291667,71542.9390208333,55420.7999375,72765.470375,49216.6025833333,52558.7783958333,100629.472854167,41742.3810208333,44955.9560208333,38489.1075625,35996.6929583333,80481.6275416667,31491.0594625,64785.3328333333,58418.9196458333,68491.3312083333,63985.9620833333,79503.6455208333,73548.6860625,87322.0377916667,61941.7941666667,61230.7372083333,70087.349375,46056.3711902083,44955.9560208333,65524.2362916667,60452.2882291667,79503.6455208333,47125.753125,40094.60165625,60452.2882291667,59215.9472708333
"DG 38:6"," [M+NH4]+@7.49",22309.769875,20873.1972125,20873.1972125,27178.2921166667,21147.9798,31125.6742291667,16060.272025,30739.0435416667,44955.9560208333,22665.9946375,25194.7908854167,27589.69850625,36706.7804583333,21420.783355625,35518.8674583333,29326.2607185417,38113.9234583333,33753.5376708333,34367.3447854167,31880.2057020833,26523.0429802083,43385.1372083333,39680.7247291667,24240.4216354167,25194.7908854167,21420.783355625,22041.1550416667,38489.1075625,30346.8276920833,27589.69850625,26801.7846875,38489.1075625,40845.2382083333,30346.8276920833,34761.9740416667,30346.8276920833,21420.783355625,18217.042298125,43385.1372083333,31491.0594625,38819.6143145833,24240.4216354167,30346.8276920833,47678.7511041667,36301.3078958333,26274.7298125,27178.2921166667,30346.8276920833
"DG 38:7"," [M+NH4]+@7.04",1708.96102291667,2274.71810547917,1543.80896666667,1104.16017083333,892.096423479167,892.096423479167,892.096423479167,892.096423479167,1708.96102291667,1708.96102291667,1947.98210416667,2679.58472916667,2454.35246389583,2105.97961635417,2274.71810547917,3367.35395625,5363.15487083333,2814.290358875,2679.58472916667,4431.5801955625,4590.27787916667,4590.27787916667,8510.12641710417,6226.62668752083,5205.36422291667,4431.5801955625,1104.16017083333,10341.8598477708,2105.97961635417,3702.88476222917,2679.58472916667,1543.80896666667,5563.45152708333,892.096423479167,2956.38965208333,4110.15130833333,1543.80896666667,1947.98210416667,3367.35395625,1309.33436666667,2454.35246389583,1309.33436666667,2454.35246389583,7317.37660625,2814.290358875,1947.98210416667,2814.290358875,3886.24983541667
"DG 39:0"," [M+NH4]+@9.52",10661.0348708333,22041.1550416667,10341.8598477708,23233.8706583333,7782.68599375,24240.4216354167,18902.8429770833,9015.43388622917,5687.5228625,9970.67592916667,7160.74577333333,7160.74577333333,9015.43388622917,6976.185739625,9353.65248333333,11797.6597133333,4431.5801955625,9970.67592916667,9015.43388622917,10661.0348708333,22041.1550416667,16918.440138125,16456.3332770833,6712.92034166667,15069.44705625,31125.6742291667,17966.8428285417,17279.6473875,17713.37201125,10173.5356083333,6226.62668752083,9353.65248333333,19349.0267854167,22899.858670625,30739.0435416667,20652.5832645833,20381.8806229167,18439.56135,15866.414525,16256.69031875,21147.9798,77773.9535833333,33753.5376708333,28557.1332383333,50898.3501458333,26523.0429802083,50262.1638541667,16918.440138125
"DG 39:2"," [M+NH4]+@9.34",23896.8732708333,133725.740541667,50262.1638541667,76428.0910858333,25967.2039708333,171582.499145833,122747.910791667,26274.7298125,24856.5608154167,56636.005875,41274.0413958333,25194.7908854167,24566.8745625,38113.9234583333,22899.858670625,78549.2828541667,26801.7846875,39235.1869166667,82524.577875,25194.7908854167,155197.662166667,83442.3537291667,59215.9472708333,51494.8755833333,95637.5254583333,176776.171729167,82524.577875,105478.261166667,101744.752875,61941.7941666667,45542.9782166667,55420.7999375,122747.910791667,90931.5903541667,53090.3195625,106572.533145833,127907.580645833,204916.895395833,61230.7372083333,146980.069479167,77177.759875,322626.111666667,220360.636208333,220360.636208333,110340.330791667,139969.648395833,356390.760270833,106572.533145833
"DG 39:4"," [M+NH4]+@8.40",6843.45225833333,6843.45225833333,7160.74577333333,9015.43388622917,7317.37660625,10481.4209958333,2454.35246389583,7639.03570520833,14542.8062291667,6712.92034166667,4590.27787916667,12371.68410625,15253.59856375,7160.74577333333,10173.5356083333,4260.46825625,11988.3043270833,7160.74577333333,9188.67001875,6571.39565416667,5563.45152708333,3152.55378541667,3886.24983541667,7782.68599375,7160.74577333333,7639.03570520833,3152.55378541667,1947.98210416667,5037.02621591667,7487.6791625,4260.46825625,5037.02621591667,11641.3961297917,13284.17076875,5687.5228625,13284.17076875,6712.92034166667,5781.85667220833,8510.12641710417,6571.39565416667,6226.62668752083,7487.6791625,9015.43388622917,5964.098125,9353.65248333333,8064.09285727083,16698.2329104167,9188.67001875
"DG 40:0"," [M+NH4]+@9.64",63370.7477291667,115677.330875,100629.472854167,144945.939479167,77177.759875,296712.433125,198741.263020833,84437.0173333333,58418.9196458333,104200.522958333,74925.1893541667,73548.6860625,63985.9620833333,78549.2828541667,73548.6860625,121385.01425,59918.9448958333,70087.349375,81845.5188958333,74925.1893541667,176776.171729167,130540.979770833,101744.752875,61230.7372083333,195059.6044375,302650.984854167,179201.971395833,127907.580645833,181745.739229167,94455.8167916667,102812.893875,88328.4516041667,171582.499145833,133725.740541667,89785.6260833333,151226.822979167,195059.6044375,191210.7299375,146980.069479167,256699.1536875,111575.404125,388219.817041667,271119.96925,251937.8936875,179201.971395833,165482.409145833,274496.307375,135503.866083333
"DG 40:1"," [M+NH4]+@9.37",151226.822979167,59215.9472708333,122747.910791667,70833.587375,119817.908875,155197.662166667,49724.7607916667,148761.655333333,118191.648479167,57840.8919375,69306.7283541667,131894.133770833,133725.740541667,70087.349375,119817.908875,84437.0173333333,137923.558833333,106572.533145833,94455.8167916667,108870.446270833,41274.0413958333,54641.9437291667,63370.7477291667,77177.759875,68491.3312083333,75654.953375,73548.6860625,63370.7477291667,75654.953375,77773.9535833333,105478.261166667,93402.3804166667,106572.533145833,126433.602229167,107649.473770833,111575.404125,121385.01425,96618.0979583333,106572.533145833,122747.910791667,92192.15425,83442.3537291667,119817.908875,68491.3312083333,94455.8167916667,77177.759875,84437.0173333333,87322.0377916667
"DG 40:2"," [M+NH4]+@9.03",36706.7804583333,23233.8706583333,54641.9437291667,26274.7298125,28557.1332383333,38113.9234583333,21147.9798,43385.1372083333,41742.3810208333,26523.0429802083,26801.7846875,38113.9234583333,30022.8413104167,21690.7638125,23587.3646729167,26274.7298125,22309.769875,17966.8428285417,28557.1332383333,26274.7298125,8239.51337916667,10341.8598477708,20146.66125,20652.5832645833,18217.042298125,17455.5368979167,22309.769875,22041.1550416667,13100.4314779167,16060.272025,30346.8276920833,27589.69850625,37264.5128958333,23896.8732708333,24566.8745625,14897.7999666667,30022.8413104167,17455.5368979167,30346.8276920833,27178.2921166667,23587.3646729167,18902.8429770833,22041.1550416667,14685.4924270833,25623.082,14897.7999666667,12920.11145,20652.5832645833
"DG 40:4"," [M+NH4]+@8.49",86440.493875,48811.9424395833,85167.3830833333,57840.8919375,71542.9390208333,108870.446270833,61941.7941666667,78549.2828541667,195059.6044375,96618.0979583333,95637.5254583333,127907.580645833,146980.069479167,47678.7511041667,70833.587375,74338.4274791667,101744.752875,96618.0979583333,146980.069479167,102812.893875,63985.9620833333,39680.7247291667,68491.3312083333,121385.01425,104200.522958333,93402.3804166667,74925.1893541667,50898.3501458333,59918.9448958333,101744.752875,127907.580645833,101744.752875,184886.350125,108870.446270833,99585.2541875,101744.752875,44955.9560208333,80481.6275416667,99585.2541875,86440.493875,64785.3328333333,57334.1877083333,86440.493875,104200.522958333,82524.577875,65524.2362916667,108870.446270833,98488.9984166667
"DG 40:5"," [M+NH4]+@8.25",27589.69850625,22665.9946375,34367.3447854167,26801.7846875,28196.1858279167,39235.1869166667,22041.1550416667,26801.7846875,51494.8755833333,34367.3447854167,29689.5431666667,35518.8674583333,52000.5561458333,17966.8428285417,25194.7908854167,26801.7846875,39680.7247291667,40094.60165625,46056.3711902083,33753.5376708333,27589.69850625,27589.69850625,31880.2057020833,30739.0435416667,21690.7638125,22899.858670625,33253.4282083333,27868.1684854167,22665.9946375,22899.858670625,33253.4282083333,41742.3810208333,33753.5376708333,38819.6143145833,26523.0429802083,33753.5376708333,13793.9498520833,37669.1065354167,40094.60165625,28557.1332383333,23896.8732708333,14542.8062291667,39235.1869166667,22041.1550416667,19349.0267854167,23896.8732708333,22665.9946375,35996.6929583333
"DG 40:6"," [M+NH4]+@8.07",27868.1684854167,25623.082,23587.3646729167,33253.4282083333,22899.858670625,35996.6929583333,31880.2057020833,29326.2607185417,59215.9472708333,34761.9740416667,24240.4216354167,35996.6929583333,47678.7511041667,20146.66125,19641.05985625,37264.5128958333,46681.8105625,42716.663326875,59215.9472708333,40094.60165625,31491.0594625,28943.911,58418.9196458333,39235.1869166667,44412.8627791667,33253.4282083333,28943.911,46056.3711902083,35132.43426875,38113.9234583333,48811.9424395833,35132.43426875,64785.3328333333,53476.7067916667,45542.9782166667,57334.1877083333,35996.6929583333,49724.7607916667,55420.7999375,49724.7607916667,40450.5103958333,30022.8413104167,49216.6025833333,53090.3195625,54641.9437291667,53090.3195625,57334.1877083333,41742.3810208333
"DG 41:0"," [M+NH4]+@9.83",4590.27787916667,17279.6473875,3702.88476222917,24566.8745625,6712.92034166667,22041.1550416667,18674.26483125,9188.67001875,2814.290358875,5363.15487083333,5363.15487083333,3533.26275416667,7317.37660625,10341.8598477708,7639.03570520833,6226.62668752083,3152.55378541667,6976.185739625,7317.37660625,7160.74577333333,14897.7999666667,7897.77755979167,9353.65248333333,9643.41125625,18674.26483125,24240.4216354167,14357.2209229167,15253.59856375,14685.4924270833,8851.44019166667,7487.6791625,7160.74577333333,11271.4891083333,6074.6298875,4788.84555208333,13955.2876958333,20652.5832645833,20652.5832645833,15625.6791254167,15625.6791254167,11271.4891083333,33753.5376708333,27589.69850625,17086.0433333333,10929.9068270833,18439.56135,21690.7638125,7487.6791625
"DG 41:1"," [M+NH4]+@9.56",41274.0413958333,18439.56135,39680.7247291667,24240.4216354167,34367.3447854167,50262.1638541667,16698.2329104167,43935.3072708333,32726.7258375,19891.18345625,22665.9946375,41274.0413958333,41742.3810208333,25623.082,29326.2607185417,20146.66125,41274.0413958333,30346.8276920833,18674.26483125,40845.2382083333,13617.5047666667,19641.05985625,13472.613525,21420.783355625,16456.3332770833,15469.404285625,25967.2039708333,22899.858670625,28557.1332383333,34761.9740416667,32320.8331875,31491.0594625,31125.6742291667,32726.7258375,28943.911,36706.7804583333,33753.5376708333,19641.05985625,31491.0594625,38489.1075625,32726.7258375,14685.4924270833,30739.0435416667,25194.7908854167,30739.0435416667,25194.7908854167,19641.05985625,36301.3078958333
"DG 42:0"," [M+NH4]+@9.99",26801.7846875,12920.11145,14357.2209229167,9807.16972916667,32726.7258375,38819.6143145833,16918.440138125,25194.7908854167,25194.7908854167,8851.44019166667,14685.4924270833,19891.18345625,32726.7258375,20381.8806229167,20381.8806229167,14542.8062291667,16456.3332770833,26801.7846875,23896.8732708333,30346.8276920833,24856.5608154167,12371.68410625,12920.11145,23233.8706583333,22665.9946375,41274.0413958333,14897.7999666667,26801.7846875,24856.5608154167,25623.082,18439.56135,24240.4216354167,20873.1972125,21420.783355625,16456.3332770833,23896.8732708333,37264.5128958333,24856.5608154167,21690.7638125,43385.1372083333,8239.51337916667,41742.3810208333,35518.8674583333,14357.2209229167,36706.7804583333,36706.7804583333,29326.2607185417,19891.18345625
"DG 42:1"," [M+NH4]+@9.70",393735.844395833,146980.069479167,388219.817041667,155197.662166667,393735.844395833,501845.069166667,179201.971395833,459494.973958333,367035.642,184886.350125,220360.636208333,437836.651041667,477296.5580625,256699.1536875,330147.239958333,241913.250604167,537359.801666667,468410.748333333,361526.916875,429112.1025,173720.010708333,179201.971395833,208156.216,322626.111666667,224222.190395833,278186.300458333,347218.853979167,148761.655333333,296712.433125,381264.366666667,336764.72075,336764.72075,356390.760270833,372957.190208333,241913.250604167,302650.984854167,404244.566666667,312966.80075,352193.677083333,399230.988541667,220360.636208333,224222.190395833,330147.239958333,168578.480083333,330147.239958333,215625.1535625,256699.1536875,336764.72075
"DG 42:2"," [M+NH4]+@9.39",102812.893875,53090.3195625,102812.893875,52000.5561458333,86440.493875,146980.069479167,40845.2382083333,104200.522958333,78549.2828541667,40450.5103958333,48811.9424395833,97589.85725,87322.0377916667,63370.7477291667,93402.3804166667,51494.8755833333,97589.85725,94455.8167916667,63985.9620833333,96618.0979583333,38819.6143145833,35132.43426875,56134.2555625,43935.3072708333,54641.9437291667,55420.7999375,61230.7372083333,39680.7247291667,58418.9196458333,70087.349375,80481.6275416667,75654.953375,71542.9390208333,73548.6860625,59918.9448958333,63985.9620833333,61230.7372083333,54641.9437291667,64785.3328333333,61230.7372083333,42164.6219166667,38489.1075625,54058.5441875,34367.3447854167,63985.9620833333,38113.9234583333,49216.6025833333,54641.9437291667
"DG 42:3"," [M+NH4]+@9.10",8679.75186597917,14132.63154375,12733.7135229167,12920.11145,10173.5356083333,13617.5047666667,13955.2876958333,16918.440138125,12208.0570270833,8064.09285727083,11797.6597133333,13955.2876958333,7782.68599375,11641.3961297917,13955.2876958333,12208.0570270833,6388.55670208333,5363.15487083333,13617.5047666667,13100.4314779167,11797.6597133333,14685.4924270833,22309.769875,11797.6597133333,13472.613525,14132.63154375,12920.11145,10481.4209958333,20873.1972125,16918.440138125,15625.6791254167,14685.4924270833,10929.9068270833,7160.74577333333,13100.4314779167,11797.6597133333,7897.77755979167,14357.2209229167,19115.4117291667,13793.9498520833,8380.37425208333,7160.74577333333,11067.97041875,13100.4314779167,10481.4209958333,13284.17076875,12208.0570270833,20146.66125
"DG 42:4"," [M+NH4]+@8.87",9643.41125625,3886.24983541667,13955.2876958333,13617.5047666667,15469.404285625,18674.26483125,6843.45225833333,12920.11145,19641.05985625,9188.67001875,7487.6791625,13617.5047666667,20873.1972125,8239.51337916667,21690.7638125,9188.67001875,28196.1858279167,18674.26483125,30022.8413104167,24856.5608154167,21690.7638125,16060.272025,22665.9946375,17279.6473875,16918.440138125,16060.272025,15069.44705625,13617.5047666667,19891.18345625,24856.5608154167,27868.1684854167,23896.8732708333,25967.2039708333,16060.272025,12733.7135229167,19641.05985625,11271.4891083333,15253.59856375,11067.97041875,18674.26483125,11641.3961297917,7782.68599375,11988.3043270833,10481.4209958333,9485.70386710417,13617.5047666667,13617.5047666667,22309.769875
