"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"CL","78","6"," [M-2H](2-)@5.59",19551.2850426047,20090.3062441553,8674.60542344305,8580.54116734748,10560.0202811424,11469.547672019,13222.5141074643,10807.0903027805,24927.793808888,6692.07812720161,8337.67239004813,11976.4592245101,8868.25204713259,32818.1265976948,22339.1385149186,14994.1933742864,30921.7774279654,5444.24300290601,3991.3748774096,2584.65283142539,8337.67239004813,7581.25015341629,6612.71816521373,5484.76882944373,6820.23597199196,9250.64966236269,12184.9155840296,14364.0936677753,11976.4592245101,35604.7529681929,12362.8544060816,20397.3985975092,8201.64304747211,13767.4155586639,10081.7855588267,7468.91020537391,7468.91020537391,19551.2850426047,24086.534067023,20397.3985975092,18996.1980238552,9098.52542038267,9652.2881630867,10807.0903027805,6369.13933549184,6220.53409162898,6458.12179229517,12362.8544060816
"CL","74","8"," [M-2H](2-)@9.21",55222.1279283342,47292.6383602812,40898.1228379609,24086.534067023,23275.8576896441,30921.7774279654,33712.1593854565,34816.2292933379,41786.3781778188,35604.7529681929,38995.8923045246,34816.2292933379,37335.188332672,50170.0351653354,35604.7529681929,20694.7584137579,32818.1265976948,42899.5234995226,38297.9517129432,31811.2018101496,48136.539803773,55222.1279283342,36175.8079706462,31811.2018101496,23275.8576896441,45678.3541423267,82573.7838642449,64793.5896416226,45678.3541423267,26975.7613843969,58724.6142706174,50170.0351653354,32818.1265976948,38995.8923045246,36175.8079706462,38995.8923045246,70760.904738422,58724.6142706174,58724.6142706174,41786.3781778188,34816.2292933379,62449.6329820844,70760.904738422,50170.0351653354,32818.1265976948,34816.2292933379,43832.3602661799,56448.536332226
"CL","80","15"," [M-2H](2-)@5.28",473.400163132699,3190.93733642942,6893.99101869691,1338.71237844698,6289.33066001893,8201.64304747211,5314.72626670759,4456.48694168206,640.373306046126,2968.72173068754,3944.63350248391,6369.13933549184,6692.07812720161,2584.65283142539,3719.73096664114,4835.83974370954,3820.181791235,6893.99101869691,424.015971290906,6543.25764471686,5484.76882944373,4078.29456265301,4342.12542272719,6458.12179229517,5583.55899821461,2459.38728185783,3944.63350248391,3371.24020338599,9250.64966236269,7243.7404663457,3004.01763718004,5153.13534799435,7175.47660733322,8201.64304747211,3075.91575654467,3371.24020338599,782.807801679076,6369.13933549184,2921.18181952142,4748.28122391277,4684.86472175451,6030.59166744479,4989.00768591836,12184.9155840296,4928.67225282779,4989.00768591836,6692.07812720161,2187.9540251399
"CL","74","7"," [M-2H](2-)@5.45",1960.74246301565,2622.88783787293,2834.86178398825,3944.63350248391,3612.42450746274,1464.39194596958,3241.97360008065,2187.9540251399,4456.48694168206,3719.73096664114,2377.92415703998,1570.84326976011,3991.3748774096,1257.1392907051,2968.72173068754,1257.1392907051,1221.38577054771,2187.9540251399,2258.812670135,2405.41617633785,782.807801679076,2690.35120325713,1221.38577054771,2584.65283142539,2921.18181952142,1503.80374201632,3551.14758813268,3944.63350248391,6220.53409162898,2233.72773737846,640.373306046126,2488.25166447273,2233.72773737846,1538.63447488684,2086.86468213465,26154.9063350395,21469.6889966221,1503.80374201632,1818.09326329959,2622.88783787293,3004.01763718004,424.015971290906,1221.38577054771,1918.79593092549,1918.79593092549,1570.84326976011,1570.84326976011,578.061556304768
"CL","72","3"," [M-2H](2-)@7.53",4621.09206757743,6893.99101869691,1626.69860289342,6369.13933549184,4835.83974370954,4342.12542272719,5081.82969265839,3885.65596384799,2127.30970585188,5153.13534799435,5484.76882944373,4456.48694168206,5252.24897141774,6030.59166744479,3004.01763718004,5314.72626670759,5583.55899821461,4456.48694168206,3719.73096664114,3612.42450746274,2809.51919385145,6893.99101869691,4130.83029362121,3298.74597581063,3944.63350248391,6030.59166744479,4928.67225282779,3464.91457629439,5658.69577603727,5153.13534799435,6030.59166744479,10807.0903027805,5868.92201781126,6820.23597199196,12570.5021574445,9098.52542038267,8201.64304747211,2127.30970585188,4342.12542272719,6289.33066001893,8201.64304747211,6692.07812720161,6893.99101869691,4456.48694168206,3264.9740364125,4684.86472175451,4835.83974370954,6030.59166744479
"CL","82","4"," [M-2H](2-)@6.87",9389.09614175612,8868.25204713259,7045.24217979703,6692.07812720161,5370.91325114622,9250.64966236269,7243.7404663457,8201.64304747211,9250.64966236269,7958.68099521296,4748.28122391277,12570.5021574445,5370.91325114622,6893.99101869691,12184.9155840296,11106.5995383829,9652.2881630867,10213.8036292411,11106.5995383829,20960.3514526219,7468.91020537391,6692.07812720161,11692.1262614862,14364.0936677753,14994.1933742864,5722.81358738548,3298.74597581063,2037.93291603604,14364.0936677753,14541.282991194,6124.59842367946,2809.51919385145,5370.91325114622,8580.54116734748,8058.29143969921,7958.68099521296,13942.5319546468,7581.25015341629,3298.74597581063,10390.2614376092,11976.4592245101,12184.9155840296,6543.25764471686,7581.25015341629,20090.3062441553,21875.7054352157,8420.87075083541,3885.65596384799
"CL","70","5"," [M-2H](2-)@9.31",34816.2292933379,16266.6007322848,26975.7613843969,17295.4484780253,7842.77379494768,23275.8576896441,33288.4448987544,20694.7584137579,35604.7529681929,24927.793808888,26975.7613843969,26975.7613843969,24927.793808888,39833.3047734115,39833.3047734115,18996.1980238552,24086.534067023,29833.3524965028,20960.3514526219,26386.6191432758,33712.1593854565,18996.1980238552,24359.1009633871,22339.1385149186,14856.5922293296,14994.1933742864,8868.25204713259,13525.5969603434,10081.7855588267,6692.07812720161,24927.793808888,20090.3062441553,12964.3948766442,12796.5625080866,12184.9155840296,6612.71816521373,16977.7126066437,14541.282991194,14856.5922293296,14364.0936677753,7581.25015341629,13222.5141074643,20960.3514526219,15924.7504294567,24359.1009633871,7342.00216429879,16266.6007322848,15403.1035120041
"CL","80","10"," [M-2H](2-)@6.07",4928.67225282779,1538.63447488684,2622.88783787293,7175.47660733322,3820.181791235,1338.71237844698,5153.13534799435,1960.74246301565,5868.92201781126,2488.25166447273,3124.36269521101,2530.81557511034,2127.30970585188,2348.23663247028,5444.24300290601,4282.32971112297,5936.64649159397,5314.72626670759,11976.4592245101,7581.25015341629,4928.67225282779,2921.18181952142,1818.09326329959,1918.79593092549,7468.91020537391,2258.812670135,5252.24897141774,6124.59842367946,8580.54116734748,4748.28122391277,4456.48694168206,3612.42450746274,7662.26575393545,2037.93291603604,1626.69860289342,6893.99101869691,3241.97360008065,2488.25166447273,4282.32971112297,2530.81557511034,4130.83029362121,2233.72773737846,6369.13933549184,4748.28122391277,3371.24020338599,2037.93291603604,2834.86178398825,3124.36269521101
"CL","82","9"," [M-2H](2-)@5.42",3241.97360008065,3551.14758813268,3551.14758813268,2086.86468213465,3190.93733642942,2488.25166447273,1182.89941520448,1391.55056011297,3991.3748774096,978.956717891724,1338.71237844698,1918.79593092549,1338.71237844698,3514.42337190523,1626.69860289342,2834.86178398825,2809.51919385145,1626.69860289342,2037.93291603604,782.807801679076,1060.89075349743,3004.01763718004,2258.812670135,2127.30970585188,2834.86178398825,1257.1392907051,2809.51919385145,3298.74597581063,6030.59166744479,3551.14758813268,2834.86178398825,2405.41617633785,898.761494922817,854.830913687673,1338.71237844698,2405.41617633785,1960.74246301565,2834.86178398825,2127.30970585188,3551.14758813268,2690.35120325713,1789.32580262947,2622.88783787293,2690.35120325713,2834.86178398825,640.373306046126,578.061556304768,2690.35120325713
"CL","78","11"," [M-2H](2-)@4.73",2809.51919385145,1818.09326329959,1503.80374201632,1118.64210972396,1918.79593092549,1118.64210972396,1712.03191162717,3190.93733642942,1503.80374201632,2405.41617633785,2488.25166447273,743.940367277012,3820.181791235,2127.30970585188,1060.89075349743,2258.812670135,3264.9740364125,2584.65283142539,1464.39194596958,1503.80374201632,1464.39194596958,3991.3748774096,1918.79593092549,1503.80374201632,978.956717891724,2530.81557511034,3241.97360008065,4282.32971112297,3264.9740364125,2530.81557511034,3820.181791235,1789.32580262947,1918.79593092549,3371.24020338599,2690.35120325713,1391.55056011297,640.373306046126,3719.73096664114,1626.69860289342,1464.39194596958,1221.38577054771,4568.04361430066,2233.72773737846,4167.15954181807,1818.09326329959,3075.91575654467,3944.63350248391,2584.65283142539
"CL","72","6"," [M-2H](2-)@9.32",93754.3318697047,70760.904738422,85302.2070384946,55222.1279283342,47292.6383602812,66772.8036080204,74339.1387505421,69382.8734553005,71869.8109222765,63471.4515910202,93754.3318697047,82573.7838642449,74339.1387505421,98514.3900552676,66772.8036080204,77856.7261190995,58724.6142706174,87717.4768339602,77856.7261190995,66772.8036080204,93754.3318697047,89756.1928241146,71869.8109222765,62449.6329820844,45678.3541423267,62449.6329820844,69382.8734553005,71869.8109222765,66772.8036080204,37335.188332672,77856.7261190995,82573.7838642449,40898.1228379609,43832.3602661799,71869.8109222765,71869.8109222765,101591.649877395,64793.5896416226,71869.8109222765,44573.6204245312,40898.1228379609,71869.8109222765,89756.1928241146,63471.4515910202,56448.536332226,41786.3781778188,62449.6329820844,69382.8734553005
"CL","82","7"," [M-2H](2-)@6.39",7581.25015341629,5314.72626670759,6612.71816521373,7662.26575393545,12964.3948766442,5153.13534799435,7581.25015341629,9250.64966236269,8674.60542344305,12184.9155840296,9652.2881630867,11106.5995383829,8201.64304747211,11692.1262614862,5936.64649159397,14541.282991194,14994.1933742864,12184.9155840296,8674.60542344305,11469.547672019,12796.5625080866,9098.52542038267,8337.67239004813,13767.4155586639,11976.4592245101,4684.86472175451,5484.76882944373,5252.24897141774,9652.2881630867,5722.81358738548,7842.77379494768,9098.52542038267,7243.7404663457,11692.1262614862,15403.1035120041,11976.4592245101,10807.0903027805,8868.25204713259,10390.2614376092,10213.8036292411,9827.58516510342,7045.24217979703,6124.59842367946,16977.7126066437,12184.9155840296,7243.7404663457,9250.64966236269,8201.64304747211
"CL","72","9"," [M-2H](2-)@8.81",5658.69577603727,3719.73096664114,5936.64649159397,4167.15954181807,3241.97360008065,6220.53409162898,8580.54116734748,4928.67225282779,3371.24020338599,3298.74597581063,4167.15954181807,3719.73096664114,4748.28122391277,3124.36269521101,3885.65596384799,3075.91575654467,2690.35120325713,4130.83029362121,2187.9540251399,2377.92415703998,3612.42450746274,3241.97360008065,3464.91457629439,3004.01763718004,1789.32580262947,7045.24217979703,5868.92201781126,8580.54116734748,3991.3748774096,2127.30970585188,6820.23597199196,4167.15954181807,3241.97360008065,2377.92415703998,2809.51919385145,2086.86468213465,3514.42337190523,4342.12542272719,4684.86472175451,3944.63350248391,3190.93733642942,5314.72626670759,6458.12179229517,5484.76882944373,2187.9540251399,3124.36269521101,5484.76882944373,5314.72626670759
"CL","70","3"," [M-2H](2-)@5.58",4282.32971112297,1626.69860289342,4835.83974370954,9827.58516510342,7958.68099521296,5444.24300290601,5252.24897141774,6124.59842367946,7243.7404663457,3241.97360008065,4989.00768591836,4928.67225282779,5658.69577603727,4684.86472175451,26154.9063350395,3464.91457629439,4130.83029362121,3660.25599297855,3298.74597581063,18546.9651133156,9389.09614175612,2127.30970585188,8058.29143969921,4282.32971112297,3464.91457629439,3551.14758813268,6612.71816521373,8674.60542344305,6458.12179229517,3371.24020338599,4167.15954181807,4928.67225282779,10081.7855588267,2086.86468213465,3004.01763718004,2809.51919385145,3464.91457629439,4989.00768591836,3264.9740364125,4621.09206757743,4342.12542272719,2584.65283142539,2377.92415703998,4568.04361430066,12570.5021574445,2744.74108536457,5583.55899821461,3944.63350248391
"CL","78","0"," [M-2H](2-)@10.21",1182.89941520448,1960.74246301565,854.830913687673,1257.1392907051,1034.92573100347,1060.89075349743,1626.69860289342,978.956717891724,1257.1392907051,1034.92573100347,1789.32580262947,1182.89941520448,1118.64210972396,1060.89075349743,854.830913687673,2377.92415703998,517.860808481724,2086.86468213465,3075.91575654467,3190.93733642942,1960.74246301565,1918.79593092549,2127.30970585188,1570.84326976011,2086.86468213465,1918.79593092549,978.956717891724,517.860808481724,1818.09326329959,2744.74108536457,1918.79593092549,2258.812670135,3820.181791235,2530.81557511034,1570.84326976011,2037.93291603604,1464.39194596958,2377.92415703998,3075.91575654467,3075.91575654467,3820.181791235,3264.9740364125,3190.93733642942,3190.93733642942,2488.25166447273,2233.72773737846,2584.65283142539,2834.86178398825
"CL","72","4"," [M-2H](2-)@9.69",4835.83974370954,4835.83974370954,4621.09206757743,3241.97360008065,898.761494922817,2233.72773737846,3004.01763718004,2037.93291603604,2968.72173068754,4748.28122391277,7175.47660733322,5153.13534799435,6820.23597199196,6692.07812720161,4684.86472175451,6893.99101869691,5444.24300290601,4684.86472175451,5252.24897141774,2968.72173068754,6458.12179229517,7175.47660733322,3551.14758813268,3820.181791235,4684.86472175451,5081.82969265839,6369.13933549184,5153.13534799435,2377.92415703998,1503.80374201632,6289.33066001893,8868.25204713259,2488.25166447273,2834.86178398825,4130.83029362121,2584.65283142539,8058.29143969921,7468.91020537391,8580.54116734748,2258.812670135,3944.63350248391,3885.65596384799,7581.25015341629,6289.33066001893,3464.91457629439,1918.79593092549,4621.09206757743,6458.12179229517
"CL","76","12"," [M-2H](2-)@8.91",9098.52542038267,7175.47660733322,8058.29143969921,4621.09206757743,4684.86472175451,4130.83029362121,3551.14758813268,5081.82969265839,4167.15954181807,4568.04361430066,6543.25764471686,5484.76882944373,6030.59166744479,3820.181791235,4130.83029362121,3612.42450746274,4502.5501483236,8201.64304747211,8420.87075083541,5153.13534799435,7662.26575393545,12570.5021574445,6289.33066001893,6893.99101869691,3075.91575654467,9827.58516510342,4167.15954181807,11270.4635228106,6612.71816521373,6289.33066001893,9098.52542038267,6543.25764471686,5314.72626670759,6692.07812720161,6289.33066001893,6820.23597199196,9389.09614175612,5444.24300290601,5658.69577603727,3719.73096664114,6124.59842367946,8868.25204713259,9389.09614175612,9098.52542038267,4621.09206757743,5252.24897141774,7342.00216429879,6612.71816521373
"CL","82","8"," [M-2H](2-)@6.38",9250.64966236269,16977.7126066437,20694.7584137579,18227.3106571733,30921.7774279654,14856.5922293296,16266.6007322848,18996.1980238552,21469.6889966221,21875.7054352157,16511.7738776391,21875.7054352157,20960.3514526219,21875.7054352157,11106.5995383829,31811.2018101496,26975.7613843969,22765.2892577217,25359.4961376173,30921.7774279654,28562.8753300234,23275.8576896441,32818.1265976948,33288.4448987544,38995.8923045246,20960.3514526219,12796.5625080866,11692.1262614862,21469.6889966221,20960.3514526219,12796.5625080866,12184.9155840296,18227.3106571733,30921.7774279654,24927.793808888,18546.9651133156,26386.6191432758,22765.2892577217,13525.5969603434,20694.7584137579,24359.1009633871,24359.1009633871,16266.6007322848,34816.2292933379,14364.0936677753,20397.3985975092,20090.3062441553,14364.0936677753
"CL","78","1"," [M-2H](2-)@7.08",21875.7054352157,18546.9651133156,10081.7855588267,15403.1035120041,14159.4172870317,14159.4172870317,19551.2850426047,14364.0936677753,14994.1933742864,12796.5625080866,16977.7126066437,18227.3106571733,15403.1035120041,26386.6191432758,13767.4155586639,24359.1009633871,33288.4448987544,11692.1262614862,91346.6549742346,23275.8576896441,14994.1933742864,12362.8544060816,26975.7613843969,12362.8544060816,24086.534067023,18546.9651133156,33712.1593854565,14159.4172870317,16977.7126066437,16977.7126066437,13525.5969603434,21875.7054352157,25359.4961376173,12184.9155840296,12796.5625080866,62449.6329820844,10213.8036292411,24359.1009633871,20960.3514526219,11106.5995383829,12184.9155840296,12796.5625080866,17295.4484780253,17295.4484780253,30921.7774279654,12570.5021574445,13942.5319546468,25359.4961376173
"CL","82","13"," [M-2H](2-)@11.74",854.830913687673,1118.64210972396,743.940367277012,782.807801679076,1221.38577054771,815.524886831038,473.400163132699,743.940367277012,517.860808481724,517.860808481724,1182.89941520448,640.373306046126,640.373306046126,517.860808481724,473.400163132699,2086.86468213465,1060.89075349743,815.524886831038,1391.55056011297,707.98961758203,854.830913687673,1626.69860289342,782.807801679076,743.940367277012,898.761494922817,424.015971290906,782.807801679076,1221.38577054771,640.373306046126,782.807801679076,782.807801679076,1391.55056011297,743.940367277012,1182.89941520448,1118.64210972396,2377.92415703998,854.830913687673,517.860808481724,1034.92573100347,707.98961758203,854.830913687673,1182.89941520448,2488.25166447273,1464.39194596958,1118.64210972396,1182.89941520448,1221.38577054771,1338.71237844698
"CL","80","17"," [M-2H](2-)@4.84",319.671396577873,473.400163132699,517.860808481724,1221.38577054771,319.671396577873,517.860808481724,941.024114215905,815.524886831038,1570.84326976011,1464.39194596958,517.860808481724,898.761494922817,578.061556304768,1034.92573100347,1338.71237844698,707.98961758203,424.015971290906,517.860808481724,815.524886831038,473.400163132699,319.671396577873,815.524886831038,707.98961758203,473.400163132699,517.860808481724,2744.74108536457,1391.55056011297,743.940367277012,1060.89075349743,854.830913687673,1118.64210972396,978.956717891724,1118.64210972396,898.761494922817,941.024114215905,578.061556304768,517.860808481724,1118.64210972396,1257.1392907051,1626.69860289342,978.956717891724,815.524886831038,424.015971290906,707.98961758203,517.860808481724,1503.80374201632,1391.55056011297,898.761494922817
"CL","78","2"," [M-2H](2-)@6.97",28562.8753300234,31811.2018101496,20397.3985975092,37335.188332672,33712.1593854565,24086.534067023,32818.1265976948,28562.8753300234,38297.9517129432,20090.3062441553,26154.9063350395,32818.1265976948,22339.1385149186,38995.8923045246,34816.2292933379,39833.3047734115,41786.3781778188,25359.4961376173,64793.5896416226,38995.8923045246,34816.2292933379,26154.9063350395,42899.5234995226,43832.3602661799,39833.3047734115,52530.7338662063,39833.3047734115,26975.7613843969,33288.4448987544,56448.536332226,33712.1593854565,32818.1265976948,42899.5234995226,26386.6191432758,26386.6191432758,20397.3985975092,32818.1265976948,32818.1265976948,38995.8923045246,43832.3602661799,38297.9517129432,37335.188332672,33712.1593854565,37335.188332672,34816.2292933379,39833.3047734115,31811.2018101496,37335.188332672
"CL","68","6"," [M-2H](2-)@5.51",2968.72173068754,2921.18181952142,5722.81358738548,5484.76882944373,2921.18181952142,11106.5995383829,2834.86178398825,8420.87075083541,3885.65596384799,4621.09206757743,5658.69577603727,4748.28122391277,3944.63350248391,2834.86178398825,4748.28122391277,2037.93291603604,1391.55056011297,2809.51919385145,1221.38577054771,4456.48694168206,1918.79593092549,5081.82969265839,2187.9540251399,2744.74108536457,2258.812670135,3241.97360008065,3991.3748774096,5484.76882944373,3075.91575654467,2809.51919385145,7045.24217979703,4213.9000763739,2405.41617633785,1918.79593092549,1918.79593092549,1464.39194596958,2086.86468213465,3004.01763718004,2187.9540251399,4568.04361430066,5583.55899821461,1818.09326329959,3719.73096664114,3464.91457629439,2233.72773737846,2690.35120325713,3719.73096664114,3298.74597581063
"CL","74","1"," [M-2H](2-)@6.70",74339.1387505421,43832.3602661799,80125.0146541009,104314.230063418,121044.482007913,64793.5896416226,63471.4515910202,82573.7838642449,76887.4647095449,77856.7261190995,64793.5896416226,58724.6142706174,66772.8036080204,70760.904738422,82573.7838642449,174821.754738674,80125.0146541009,98514.3900552676,104314.230063418,101591.649877395,70760.904738422,58724.6142706174,69382.8734553005,85302.2070384946,109331.860803225,71869.8109222765,63471.4515910202,45678.3541423267,89756.1928241146,132036.420915596,91346.6549742346,60342.0065430414,82573.7838642449,82573.7838642449,70760.904738422,66772.8036080204,93754.3318697047,63471.4515910202,70760.904738422,74339.1387505421,69382.8734553005,54000.7873822487,47292.6383602812,69382.8734553005,87717.4768339602,52530.7338662063,54000.7873822487,55222.1279283342
"CL","80","12"," [M-2H](2-)@5.90",41786.3781778188,41786.3781778188,48136.539803773,43832.3602661799,93754.3318697047,50170.0351653354,48136.539803773,44573.6204245312,54000.7873822487,58724.6142706174,38297.9517129432,47292.6383602812,55222.1279283342,40898.1228379609,42899.5234995226,38297.9517129432,47292.6383602812,69382.8734553005,139579.628641828,71869.8109222765,56448.536332226,45678.3541423267,55222.1279283342,56448.536332226,98514.3900552676,42899.5234995226,24086.534067023,25359.4961376173,85302.2070384946,70760.904738422,34816.2292933379,45678.3541423267,74339.1387505421,60342.0065430414,58724.6142706174,166169.787073282,52530.7338662063,28036.3954852253,31811.2018101496,37335.188332672,58724.6142706174,56448.536332226,40898.1228379609,47292.6383602812,70760.904738422,58724.6142706174,38995.8923045246,35604.7529681929
"CL","68","0"," [M-2H](2-)@7.60",3190.93733642942,6820.23597199196,3190.93733642942,3264.9740364125,3719.73096664114,2258.812670135,2690.35120325713,2405.41617633785,1221.38577054771,4835.83974370954,4282.32971112297,4989.00768591836,4456.48694168206,5936.64649159397,2530.81557511034,10213.8036292411,5370.91325114622,1918.79593092549,6030.59166744479,3241.97360008065,3944.63350248391,6458.12179229517,3190.93733642942,3371.24020338599,5722.81358738548,3298.74597581063,2744.74108536457,2459.38728185783,4835.83974370954,3820.181791235,3190.93733642942,4748.28122391277,3944.63350248391,6220.53409162898,9389.09614175612,45678.3541423267,9250.64966236269,1626.69860289342,3464.91457629439,2834.86178398825,6369.13933549184,6369.13933549184,3660.25599297855,3660.25599297855,6220.53409162898,7175.47660733322,3885.65596384799,5081.82969265839
"CL","68","1"," [M-2H](2-)@5.86",2622.88783787293,2405.41617633785,4078.29456265301,1789.32580262947,5153.13534799435,2834.86178398825,1960.74246301565,3514.42337190523,1060.89075349743,2744.74108536457,2086.86468213465,1338.71237844698,2086.86468213465,1182.89941520448,941.024114215905,2584.65283142539,2127.30970585188,1789.32580262947,2233.72773737846,2233.72773737846,1789.32580262947,2488.25166447273,2233.72773737846,3241.97360008065,2459.38728185783,6543.25764471686,3075.91575654467,3241.97360008065,4078.29456265301,2921.18181952142,3551.14758813268,3820.181791235,4684.86472175451,3551.14758813268,3190.93733642942,3660.25599297855,1538.63447488684,2690.35120325713,1918.79593092549,4167.15954181807,3514.42337190523,2037.93291603604,3075.91575654467,2348.23663247028,2086.86468213465,4282.32971112297,3660.25599297855,2258.812670135
"CL","76","11"," [M-2H](2-)@5.58",23275.8576896441,26975.7613843969,39833.3047734115,36175.8079706462,1257.1392907051,40898.1228379609,21469.6889966221,58724.6142706174,25359.4961376173,42899.5234995226,31811.2018101496,28036.3954852253,42899.5234995226,17653.0468328609,17653.0468328609,20090.3062441553,21875.7054352157,28562.8753300234,8201.64304747211,33288.4448987544,14856.5922293296,36175.8079706462,24927.793808888,29833.3524965028,33288.4448987544,50170.0351653354,38297.9517129432,63471.4515910202,1626.69860289342,40898.1228379609,44573.6204245312,28562.8753300234,41786.3781778188,52530.7338662063,42899.5234995226,5936.64649159397,38297.9517129432,34816.2292933379,30921.7774279654,55222.1279283342,55222.1279283342,42899.5234995226,31811.2018101496,60342.0065430414,28562.8753300234,45678.3541423267,58724.6142706174,28036.3954852253
"CL","80","7"," [M-2H](2-)@6.26",2530.81557511034,2377.92415703998,1570.84326976011,1918.79593092549,2348.23663247028,1538.63447488684,2127.30970585188,2233.72773737846,815.524886831038,1789.32580262947,898.761494922817,2127.30970585188,1034.92573100347,898.761494922817,1034.92573100347,1789.32580262947,854.830913687673,2127.30970585188,5484.76882944373,2348.23663247028,1570.84326976011,1221.38577054771,4213.9000763739,1257.1392907051,4078.29456265301,815.524886831038,1182.89941520448,854.830913687673,1789.32580262947,4456.48694168206,1626.69860289342,1918.79593092549,2037.93291603604,2690.35120325713,6220.53409162898,10081.7855588267,12570.5021574445,1464.39194596958,5484.76882944373,1960.74246301565,11270.4635228106,2405.41617633785,1960.74246301565,2405.41617633785,2968.72173068754,6692.07812720161,7842.77379494768,2037.93291603604
"CL","70","1"," [M-2H](2-)@6.08",6820.23597199196,3371.24020338599,7662.26575393545,10081.7855588267,18227.3106571733,12570.5021574445,9827.58516510342,13525.5969603434,11106.5995383829,10213.8036292411,6289.33066001893,6893.99101869691,7243.7404663457,10390.2614376092,7342.00216429879,14364.0936677753,11692.1262614862,6030.59166744479,58724.6142706174,8674.60542344305,6220.53409162898,2968.72173068754,7045.24217979703,10213.8036292411,42899.5234995226,4130.83029362121,4835.83974370954,3719.73096664114,4621.09206757743,96213.6882275837,3464.91457629439,2921.18181952142,6692.07812720161,2921.18181952142,44573.6204245312,43832.3602661799,48136.539803773,3464.91457629439,3612.42450746274,4078.29456265301,3371.24020338599,2968.72173068754,1034.92573100347,3612.42450746274,11106.5995383829,3612.42450746274,3190.93733642942,3719.73096664114
"CL","72","2"," [M-2H](2-)@7.60",1712.03191162717,2086.86468213465,2187.9540251399,2405.41617633785,4928.67225282779,2127.30970585188,1464.39194596958,1464.39194596958,1034.92573100347,2233.72773737846,3371.24020338599,2233.72773737846,1712.03191162717,3660.25599297855,1221.38577054771,3551.14758813268,2405.41617633785,1257.1392907051,1538.63447488684,1338.71237844698,2187.9540251399,2834.86178398825,1060.89075349743,3124.36269521101,1503.80374201632,4456.48694168206,1626.69860289342,1570.84326976011,2488.25166447273,1789.32580262947,3660.25599297855,4342.12542272719,1818.09326329959,1464.39194596958,3241.97360008065,4989.00768591836,5868.92201781126,1391.55056011297,941.024114215905,3264.9740364125,2187.9540251399,2086.86468213465,2968.72173068754,1257.1392907051,707.98961758203,1712.03191162717,1918.79593092549,2405.41617633785
"CL","78","10"," [M-2H](2-)@9.10",1391.55056011297,2488.25166447273,1034.92573100347,1503.80374201632,4282.32971112297,978.956717891724,640.373306046126,941.024114215905,2086.86468213465,854.830913687673,854.830913687673,578.061556304768,1182.89941520448,978.956717891724,1257.1392907051,978.956717891724,1570.84326976011,1182.89941520448,3004.01763718004,1626.69860289342,1182.89941520448,3551.14758813268,815.524886831038,898.761494922817,4456.48694168206,3612.42450746274,6458.12179229517,3820.181791235,3885.65596384799,3241.97360008065,1464.39194596958,7468.91020537391,7045.24217979703,3075.91575654467,3885.65596384799,12362.8544060816,3264.9740364125,2086.86468213465,2233.72773737846,2584.65283142539,2377.92415703998,2187.9540251399,1918.79593092549,3075.91575654467,578.061556304768,2348.23663247028,2233.72773737846,3660.25599297855
"CL","76","5"," [M-2H](2-)@6.11",1918.79593092549,2530.81557511034,2086.86468213465,3371.24020338599,2834.86178398825,3885.65596384799,2622.88783787293,3612.42450746274,3464.91457629439,2584.65283142539,1960.74246301565,3298.74597581063,1960.74246301565,2037.93291603604,2258.812670135,2690.35120325713,2622.88783787293,3944.63350248391,4502.5501483236,3551.14758813268,3991.3748774096,3464.91457629439,3124.36269521101,4835.83974370954,4621.09206757743,4078.29456265301,3371.24020338599,1503.80374201632,2690.35120325713,3464.91457629439,1818.09326329959,2744.74108536457,4502.5501483236,2459.38728185783,3991.3748774096,3514.42337190523,2488.25166447273,3124.36269521101,2488.25166447273,3241.97360008065,1960.74246301565,3551.14758813268,3371.24020338599,1960.74246301565,4130.83029362121,3885.65596384799,4213.9000763739,3514.42337190523
