Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
PC 36_4,26451287.46,26451287.46,34992439.41,26451287.46,32568279.96,26451287.46,26451287.46,26451287.46
PC 36_6,136306.8441,141893.6934,40207.65709,154915.5059,67963.63261,67279.79372,54583.11106,116697.0135
PC 32_0,6368275.777,4812917.102,4812917.102,4564994.882,3469989.306,3160636.908,4158281.24,6727414.319
PC 33_2,463022.4263,485982.0772,325336.759,352472.8775,433828.2083,390576.8543,697334.6274,559749.6145
PC 35_2,1799576.667,1799576.667,2240937.845,1321518.681,2835688.526,2465765.97,2835688.526,3160636.908
PC 37_6,161594.8899,112285.6304,37024.22482,95406.13851,95406.13851,121651.7206,132719.3114,188348.1868
PC 41_6,139917.3118,131313.273,31019.51807,128454.0993,143238.2444,129772.2715,134274.7868,143238.2444
PC 36_0,231468.2405,198869.5974,83520.44303,227468.4857,478840.0514,325336.759,231468.2405,288690.7778
PC 40_8,2059032.925,1380119.109,455176.598,2059032.925,1510977.876,1152700.584,1195413.329,1883214.521
PC 35_4,243055.8124,188348.1868,139917.3118,161594.8899,154915.5059,192962.0032,167212.0666,260385.4205
PC 33_0,75967.0516,75093.50173,70262.89681,70262.89681,59480.37711,59480.37711,66039.1908,56263.50213
PC 37_4,1380119.109,1152700.584,1195413.329,1195413.329,1799576.667,1883214.521,1380119.109,2339338.535
PC 37_2,783327.4494,936559.2972,805568.9706,633297.6342,1380119.109,835092.3774,1576862.835,805568.9706
PC 34_4,346765.5881,298536.7414,165248.6492,293647.0657,147412.984,152849.7562,173839.0011,255727.4497
PC 42_10,902038.4319,783327.4494,78590.41593,936559.2972,390576.8543,335483.9618,367163.0112,485982.0772
PC 40_6,50831.41871,46534.24218,71107.42821,51811.35023,139917.3118,132719.3114,83520.44303,54583.11106
