"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"PC 42:3"," [M+H]+@7.98",8568.66695714286,7674.84652875,7674.84652875,12054.161475,11835.7087017857,18146.6995535714,18589.3386625,16758.3396607143,14779.4399142857,12820.3079732143,20184.7195535714,15000.8127196429,12054.161475,14590.6986964286,9828.88380535714,19707.9837678571,9064.79783035714,9518.17948142857,11664.5865464286,7288.34971535714,9828.88380535714,14590.6986964286,14429.5051482143,14779.4399142857,10660.3970267857,7019.53097964286,11664.5865464286,11515.6484035714,8182.79665892857,12054.161475,15660.504375,12054.161475,10821.5161821429,17470.1654285714,14251.4973392857,8182.79665892857,11515.6484035714,10821.5161821429,16305.6618767857,15837.7024571429,10147.4543035714,13295.9136892857,9366.42718928572,10480.6037157143,19054.5808375,8453.61662321429,9666.19391607143,8885.06739660714,14025.1392089286,9366.42718928572,11835.7087017857,9198.65279285714,12646.7265160714,10147.4543035714,10296.9797839286,11324.7492232143
"PC 42:4"," [M+H]+@7.80",27852.3630714286,25515.7566642857,21870.113375,15837.7024571429,18589.3386625,24338.8607678571,21870.113375,17648.0953017857,42740.6879821429,23786.4344803571,29256.8306071429,27852.3630714286,42740.6879821429,21395.8974232143,31812.2950125,48140.8671607143,28495.2293321429,43291.4779107143,49173.166625,56548.0280714286,57274.9927142857,61580.5224107143,40740.1316785714,26837.4808035714,44872.1232142857,33549.8261214286,41284.5769428571,34346.9940660714,21658.0276339286,27852.3630714286,43924.0483357143,21395.8974232143,42270.1891785714,64910.1661964286,41788.9912446429,33964.91875,52560.8878035714,54373.6077857143,26837.4808035714,48620.6934642857,77587.5420535714,45353.4926071429,67625.6619821429,55107.5350232143,87020.9964285714,49173.166625,35812.2215678571,51863.2385178571,13160.214875,13867.7270535714,23786.4344803571,18324.2519410714,23786.4344803571,12445.6085892857,21115.1249267857,18849.0058946429
"PC 42:5"," [M+H]+@7.48",22996.4870714286,29256.8306071429,25515.7566642857,27166.2703839286,71418.1367142857,31145.2635178571,38222.1059642857,33163.5863571429,79587.1851607143,88251.3293035714,79587.1851607143,42740.6879821429,52560.8878035714,40740.1316785714,24338.8607678571,68428.0165178571,27852.3630714286,41284.5769428571,37709.0024642857,36345.0238035714,45353.4926071429,53084.9719464286,41788.9912446429,58590.797375,36743.522125,19707.9837678571,34815.1407125,40740.1316785714,33549.8261214286,36743.522125,48620.6934642857,34815.1407125,57274.9927142857,47138.1425892857,60032.3102321429,43291.4779107143,39672.23125,35812.2215678571,53084.9719464286,62397.9615714286,48140.8671607143,39180.905925,56548.0280714286,42740.6879821429,46570.3652142857,48140.8671607143,33549.8261214286,48140.8671607143,81740.4788392857,82936.7736785714,72407.9940714286,84781.2899285714,69235.555,87020.9964285714,74354.0717321429,76376.5748392857
"PC 42:5"," [M+Na]+@7.43",2111.11652232143,5510.25820196429,3286.37972392857,1583.11261982143,5276.15300892857,4233.94117535714,2301.18930267857,2853.8806975,3286.37972392857,3481.14064946429,3797.53521178571,5630.22297285714,7019.53097964286,7560.55331428571,5932.3872675,4677.01265857143,3062.60029232143,7674.84652875,3481.14064946429,5630.22297285714,8321.50644589286,10821.5161821429,5510.25820196429,4677.01265857143,2853.8806975,3698.57423714286,2409.38093892857,2111.11652232143,4233.94117535714,4003.08042589286,3062.60029232143,2738.26377142857,3598.08826178571,5276.15300892857,4003.08042589286,4440.50417821429,4677.01265857143,3598.08826178571,5830.36731714286,2623.71107660714,2962.86339982143,2623.71107660714,1958.08991857143,4003.08042589286,3286.37972392857,8885.06739660714,5707.80606535714,2962.86339982143,2962.86339982143,3481.14064946429,2200.30958714286,4347.66305482143,3598.08826178571,3904.26020160714,5276.15300892857,2200.30958714286
"PC 42:6"," [M+H]+@7.19",56548.0280714286,51078.9281285714,87020.9964285714,51863.2385178571,141663.135,139873.235125,125566.644553571,130993.285892857,136258.970214286,109734.807660714,143734.935357143,100478.048964286,127190.990535714,129249.328392857,37210.6875,132752.419464286,101877.901339286,119141.037589286,91027.3493928571,111261.935339286,107961.024285714,174443.509642857,143734.935357143,99141.5412678571,74354.0717321429,20466.9086928571,112896.958089286,54373.6077857143,151750.858928571,84781.2899285714,106251.872142857,120778.945660714,132752.419464286,197317.689285714,171733.162857143,148082.963214286,151750.858928571,187151.798392857,169170.56625,180852.8255,134721.242857143,169170.56625,130993.285892857,132752.419464286,157757.314821429,146110.468035714,174443.509642857,97910.0930892857,141663.135,164340.867678571,157757.314821429,201258.031607143,174443.509642857,205717.823821429,217027.624642857,180852.8255
"PC 42:7"," [M+H]+@5.41",5707.80606535714,5380.08657803571,656.942895535714,5187.78708392857,2301.18930267857,2524.25251839286,1009.10998678571,2962.86339982143,2853.8806975,1429.82686803571,2200.30958714286,2111.11652232143,2111.11652232143,2853.8806975,2409.38093892857,1583.11261982143,4565.76887392857,3176.56450892857,4003.08042589286,6769.99999642857,3598.08826178571,5932.3872675,2111.11652232143,5630.22297285714,6646.52262571429,5083.32325839286,1583.11261982143,4233.94117535714,6295.60251607143,5630.22297285714,11187.2991785714,5380.08657803571,3481.14064946429,4347.66305482143,7674.84652875,7560.55331428571,3286.37972392857,2524.25251839286,1801.38623892857,2111.11652232143,3062.60029232143,3481.14064946429,4767.35150946429,4859.26014035714,4440.50417821429,4347.66305482143,5083.32325839286,3176.56450892857,5276.15300892857,2738.26377142857,2623.71107660714,3367.97632982143,3286.37972392857,4233.94117535714,5083.32325839286,4129.22620732143
"PC 42:7"," [M+H]+@6.79",107961.024285714,187151.798392857,120778.945660714,164340.867678571,157757.314821429,137903.137857143,127190.990535714,111261.935339286,322976.941964286,266987.788392857,281397.249821429,164340.867678571,171733.162857143,252427.242857143,83724.0643392857,177587.820892857,226122.400535714,220961.976607143,161801.384107143,243308.448035714,230115.201964286,266987.788392857,230115.201964286,217027.624642857,99141.5412678571,48620.6934642857,78684.2205,77587.5420535714,76376.5748392857,87020.9964285714,84781.2899285714,91027.3493928571,109734.807660714,169170.56625,116331.312910714,117821.062892857,117821.062892857,116331.312910714,93520.8039821429,117821.062892857,100478.048964286,77587.5420535714,88251.3293035714,81740.4788392857,80728.0989821429,67625.6619821429,99141.5412678571,74354.0717321429,111261.935339286,104925.049285714,104925.049285714,125566.644553571,112896.958089286,119141.037589286,146110.468035714,146110.468035714
"PC 42:8"," [M+H]+@6.36",58590.797375,82936.7736785714,25187.8067964286,100478.048964286,57274.9927142857,57274.9927142857,45353.4926071429,54373.6077857143,122175.508571429,104925.049285714,116331.312910714,78684.2205,83724.0643392857,81740.4788392857,70122.0761785714,109734.807660714,104925.049285714,143734.935357143,114718.668821429,137903.137857143,166881.198089286,130993.285892857,137903.137857143,134721.242857143,70122.0761785714,46053.4322303571,53084.9719464286,43924.0483357143,56548.0280714286,51078.9281285714,58039.6899285714,51078.9281285714,103280.380357143,85871.8150892857,91027.3493928571,89732.2299821428,89732.2299821428,78684.2205,53603.7779642857,89732.2299821428,89732.2299821428,61580.5224107143,85871.8150892857,75446.9514642857,88251.3293035714,58590.797375,60928.3265178571,91027.3493928571,66790.6490892857,64172.3337857143,65810.4067678571,88251.3293035714,73265.899375,84781.2899285714,81740.4788392857,79587.1851607143
"PC 42:8"," [M+H]+@7.10",17470.1654285714,19054.5808375,21115.1249267857,34346.9940660714,14779.4399142857,18849.0058946429,16062.4849892857,11187.2991785714,29604.2187464286,23535.6674,17648.0953017857,28136.8426732143,18849.0058946429,25515.7566642857,47588.3137857143,29256.8306071429,33964.91875,47588.3137857143,34815.1407125,42270.1891785714,33163.5863571429,29604.2187464286,38739.4274821429,40740.1316785714,21395.8974232143,27516.2858410714,7019.53097964286,9366.42718928572,31521.0185357143,11664.5865464286,14251.4973392857,27166.2703839286,10147.4543035714,16758.3396607143,14779.4399142857,14251.4973392857,21115.1249267857,21395.8974232143,7446.81342910714,7560.55331428571,16990.3754589286,11187.2991785714,17205.0590267857,14590.6986964286,12252.0707714286,11031.9292982143,29256.8306071429,26837.4808035714,22996.4870714286,16562.38995,25187.8067964286,19508.9562589286,19508.9562589286,25515.7566642857,17648.0953017857,25885.5997321429
"PC 42:9"," [M+H]+@5.97",78684.2205,92328.8735892857,38739.4274821429,146110.468035714,109734.807660714,96672.7195,97910.0930892857,117821.062892857,174443.509642857,132752.419464286,180852.8255,104925.049285714,153655.769107143,161801.384107143,49173.166625,252427.242857143,184039.758214286,247227.189464286,157757.314821429,266987.788392857,311979.460892857,263002.767857143,393477.473428571,226122.400535714,49173.166625,34346.9940660714,56548.0280714286,41284.5769428571,84781.2899285714,61580.5224107143,70122.0761785714,51863.2385178571,146110.468035714,141663.135,155129.416142857,106251.872142857,107961.024285714,114718.668821429,78684.2205,139873.235125,114718.668821429,68428.0165178571,68428.0165178571,97910.0930892857,127190.990535714,43924.0483357143,44400.4986964286,60928.3265178571,91027.3493928571,87020.9964285714,73265.899375,107961.024285714,96672.7195,117821.062892857,155129.416142857,123774.517142857
"PC 42:9"," [M+H]+@6.77",23786.4344803571,47138.1425892857,84781.2899285714,60928.3265178571,52560.8878035714,85871.8150892857,36743.522125,27516.2858410714,60032.3102321429,50560.2420107143,36345.0238035714,43291.4779107143,38222.1059642857,47138.1425892857,60928.3265178571,44872.1232142857,62397.9615714286,53603.7779642857,66790.6490892857,66790.6490892857,41284.5769428571,45353.4926071429,46570.3652142857,47588.3137857143,92328.8735892857,81740.4788392857,60928.3265178571,49173.166625,125566.644553571,75446.9514642857,68428.0165178571,64172.3337857143,44872.1232142857,69235.555,34346.9940660714,70122.0761785714,119141.037589286,101877.901339286,69235.555,46053.4322303571,67625.6619821429,49856.8851607143,96672.7195,60032.3102321429,92328.8735892857,122175.508571429,120778.945660714,107961.024285714,69235.555,62397.9615714286,87020.9964285714,60928.3265178571,62397.9615714286,72407.9940714286,71418.1367142857,62397.9615714286
"PC 42:9"," [M+Na]+@5.73",12252.0707714286,15439.1810178571,13867.7270535714,13867.7270535714,30024.804525,29256.8306071429,13482.9624910714,23535.6674,28495.2293321429,24648.4148571429,40740.1316785714,33549.8261214286,35812.2215678571,26837.4808035714,15248.5211732143,48620.6934642857,26837.4808035714,29256.8306071429,18589.3386625,27516.2858410714,33964.91875,51863.2385178571,48620.6934642857,39672.23125,13867.7270535714,19915.4671964286,18146.6995535714,20184.7195535714,19915.4671964286,20701.8814285714,18849.0058946429,12820.3079732143,26837.4808035714,22655.337375,22098.1082571429,14779.4399142857,9198.65279285714,22098.1082571429,20896.0796607143,26496.8920107143,19508.9562589286,20466.9086928571,16305.6618767857,13482.9624910714,15439.1810178571,13867.7270535714,14025.1392089286,12820.3079732143,22098.1082571429,18849.0058946429,16305.6618767857,20466.9086928571,14025.1392089286,22344.0875178571,17905.7529821429,20896.0796607143
"PC 44:11"," [M+H]+@5.94",6295.60251607143,10017.8381107143,15837.7024571429,17470.1654285714,10017.8381107143,13696.6282857143,9518.17948142857,20896.0796607143,23535.6674,13295.9136892857,14429.5051482143,13867.7270535714,15000.8127196429,18589.3386625,24648.4148571429,24648.4148571429,23535.6674,20466.9086928571,11187.2991785714,12252.0707714286,11515.6484035714,32697.9834678571,31812.2950125,24338.8607678571,8709.31950178571,10660.3970267857,11835.7087017857,8885.06739660714,14429.5051482143,10480.6037157143,7674.84652875,9064.79783035714,12252.0707714286,8321.50644589286,9198.65279285714,16062.4849892857,4129.22620732143,7958.53787553571,11835.7087017857,14251.4973392857,10480.6037157143,13160.214875,10296.9797839286,5510.25820196429,18324.2519410714,10296.9797839286,10147.4543035714,14429.5051482143,5932.3872675,11515.6484035714,7446.81342910714,10017.8381107143,13160.214875,15000.8127196429,14251.4973392857,12054.161475
"PC 44:12"," [M+H]+@5.58",13160.214875,11187.2991785714,9666.19391607143,20896.0796607143,29604.2187464286,28495.2293321429,12252.0707714286,20701.8814285714,26496.8920107143,20896.0796607143,36743.522125,35409.6194821429,31812.2950125,31812.2950125,19707.9837678571,46570.3652142857,25515.7566642857,31521.0185357143,16562.38995,31521.0185357143,31145.2635178571,52560.8878035714,55107.5350232143,39180.905925,11515.6484035714,22996.4870714286,21115.1249267857,21658.0276339286,23233.7167285714,14590.6986964286,17205.0590267857,8568.66695714286,32697.9834678571,26496.8920107143,19508.9562589286,19508.9562589286,20896.0796607143,17470.1654285714,26171.2539482143,16758.3396607143,16562.38995,19054.5808375,14590.6986964286,16990.3754589286,16990.3754589286,12445.6085892857,13867.7270535714,10821.5161821429,24648.4148571429,21115.1249267857,17905.7529821429,26171.2539482143,16305.6618767857,29604.2187464286,15837.7024571429,18589.3386625
"PC 44:4"," [M+H]+@8.42",8182.79665892857,8568.66695714286,5630.22297285714,8885.06739660714,8062.34949107143,6894.08267107143,8453.61662321429,10660.3970267857,9828.88380535714,9064.79783035714,7674.84652875,9366.42718928572,10017.8381107143,5630.22297285714,5380.08657803571,8062.34949107143,7818.80072071429,10296.9797839286,8182.79665892857,10480.6037157143,8709.31950178571,11835.7087017857,7019.53097964286,8062.34949107143,7818.80072071429,7288.34971535714,8062.34949107143,10821.5161821429,5932.3872675,5707.80606535714,7149.45778035714,5510.25820196429,13160.214875,7446.81342910714,11664.5865464286,4565.76887392857,5707.80606535714,10480.6037157143,4677.01265857143,6413.77860446429,8885.06739660714,7446.81342910714,5630.22297285714,5380.08657803571,9666.19391607143,5083.32325839286,3698.57423714286,9518.17948142857,7149.45778035714,7674.84652875,6547.23283035714,7560.55331428571,5830.36731714286,5830.36731714286,7958.53787553571,4767.35150946429
"PC 44:5"," [M+H]+@7.95",7149.45778035714,6173.28736053571,6173.28736053571,5932.3872675,14429.5051482143,3698.57423714286,7958.53787553571,7674.84652875,8568.66695714286,5187.78708392857,7958.53787553571,10660.3970267857,8885.06739660714,9198.65279285714,13160.214875,5830.36731714286,9366.42718928572,8568.66695714286,7560.55331428571,7149.45778035714,8062.34949107143,11324.7492232143,10296.9797839286,8182.79665892857,8453.61662321429,5630.22297285714,2962.86339982143,4767.35150946429,4677.01265857143,5187.78708392857,4859.26014035714,8453.61662321429,8321.50644589286,4972.19124428571,9366.42718928572,5380.08657803571,9666.19391607143,4767.35150946429,7818.80072071429,9198.65279285714,4233.94117535714,8182.79665892857,7560.55331428571,6769.99999642857,5707.80606535714,2200.30958714286,4440.50417821429,3904.26020160714,5083.32325839286,5932.3872675,5187.78708392857,8453.61662321429,8885.06739660714,4677.01265857143,5187.78708392857,6295.60251607143
"PC 44:7"," [M+H]+@7.35",3598.08826178571,4347.66305482143,4003.08042589286,3698.57423714286,2853.8806975,7288.34971535714,5932.3872675,4677.01265857143,5380.08657803571,7958.53787553571,7288.34971535714,7149.45778035714,4565.76887392857,15248.5211732143,8321.50644589286,10821.5161821429,4767.35150946429,7446.81342910714,7674.84652875,6894.08267107143,5380.08657803571,3367.97632982143,6074.70763767857,5707.80606535714,2111.11652232143,3797.53521178571,2738.26377142857,5083.32325839286,7149.45778035714,4565.76887392857,5083.32325839286,3598.08826178571,7149.45778035714,2524.25251839286,8453.61662321429,3698.57423714286,5630.22297285714,9198.65279285714,8568.66695714286,8709.31950178571,4565.76887392857,4003.08042589286,3698.57423714286,3062.60029232143,5083.32325839286,5380.08657803571,13696.6282857143,4677.01265857143,10296.9797839286,11031.9292982143,9198.65279285714,10296.9797839286,8568.66695714286,9064.79783035714,8453.61662321429,9518.17948142857
"PC 44:8"," [M+H]+@7.48",4129.22620732143,5187.78708392857,4677.01265857143,3176.56450892857,5380.08657803571,2200.30958714286,2200.30958714286,2111.11652232143,6295.60251607143,3286.37972392857,3286.37972392857,3904.26020160714,6894.08267107143,7288.34971535714,4440.50417821429,4233.94117535714,3598.08826178571,6173.28736053571,5187.78708392857,5510.25820196429,6547.23283035714,8453.61662321429,5276.15300892857,7446.81342910714,3904.26020160714,1801.38623892857,1801.38623892857,1583.11261982143,5187.78708392857,3062.60029232143,2738.26377142857,4440.50417821429,4767.35150946429,5630.22297285714,2409.38093892857,3904.26020160714,6295.60251607143,5380.08657803571,4440.50417821429,7149.45778035714,2409.38093892857,4859.26014035714,2200.30958714286,3481.14064946429,6074.70763767857,3904.26020160714,7958.53787553571,2738.26377142857,5707.80606535714,5830.36731714286,3062.60029232143,6295.60251607143,5187.78708392857,6413.77860446429,2738.26377142857,3176.56450892857
"PC 44:9"," [M+H]+@7.36",2409.38093892857,1583.11261982143,5707.80606535714,2853.8806975,7674.84652875,3367.97632982143,5380.08657803571,2409.38093892857,6547.23283035714,5830.36731714286,7149.45778035714,2623.71107660714,6769.99999642857,6547.23283035714,2301.18930267857,3176.56450892857,6547.23283035714,1801.38623892857,656.942895535714,1801.38623892857,4233.94117535714,4859.26014035714,2524.25251839286,2111.11652232143,5510.25820196429,2738.26377142857,2853.8806975,3598.08826178571,3286.37972392857,6074.70763767857,5510.25820196429,5707.80606535714,2409.38093892857,10147.4543035714,3598.08826178571,3598.08826178571,9366.42718928572,11515.6484035714,4565.76887392857,3698.57423714286,5510.25820196429,5083.32325839286,3598.08826178571,3797.53521178571,5380.08657803571,3698.57423714286,7674.84652875,4440.50417821429,1958.08991857143,3286.37972392857,4859.26014035714,4129.22620732143,4677.01265857143,4347.66305482143,5380.08657803571,3797.53521178571
