"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"TG 54_2",656382.538178571,438294.818267857,402282.127178571,305691.987410714,580827.072089286,466853.517017857,557535.656428571,466853.517017857
"TG 56_6",935039.595,769351.43425,557535.656428571,630128.590982143,424657.462660714,656382.538178571,881327.144642857,740974.119267857
"TG 52_1",769351.43425,466853.517017857,466853.517017857,324681.287678571,557535.656428571,502953.747839286,580827.072089286,453906.612607143
"TG 58_8",519282.5495,376836.891214286,162160.035892857,336896.543375,167816.821428571,275623.213214286,389615.907053571,234177.565178571
"TG 60_12",346000.597321429,131122.470535714,56709.7669107143,127822.838035714,66389.0885178571,95782.8210714286,143503.426964286,91582.2723821429
"TG 48_2",376836.891214286,218579.666142857,296685.858607143,114352.266696429,315138.221821429,225561.56,225561.56,167816.821428571
"TG 58_5",58747.1725892857,37003.3471071429,29619.9902357143,23315.2417571429,25505.1708607143,46409.6795535714,67612.5251964286,47519.2642660714
"TG 58_10",484745.8935,324681.287678571,180820.683571429,402282.127178571,244054.326071429,324681.287678571,376836.891214286,324681.287678571
"TG 56_8",1140505.35982143,691980.601357143,484745.8935,424657.462660714,366483.281767857,557535.656428571,740974.119267857,537086.656732143
"TG 48_3",180820.683571429,100624.498053571,202271.0279625,43244.4308214286,91582.2723821429,65292.6203571429,89692.7647232143,67612.5251964286
"TG 48_1",218579.666142857,175201.353928571,143503.426964286,78680.0341964286,305691.987410714,147937.73625,175201.353928571,127822.838035714
"TG 60_8",52724.8140535714,30472.3221589286,16998.0356178571,25146.6001785714,11367.4251125,45078.8297857143,56709.7669107143,34054.3606964286
"TG 52_5",1344523.83910714,881327.144642857,999381.5375,296685.858607143,453906.612607143,580827.072089286,935039.595,769351.43425
"TG 58_2",14400.1318625,6180.84948053571,11201.2329928571,6922.36611035714,11555.0169464286,10837.8805821429,17724.6697839286,14400.1318625
"TG 62_14",66389.0885178571,22746.1475357143,13599.2526607143,21849.6822410714,12103.1438910714,18639.4317696429,24489.6108803571,11555.0169464286
"TG 60_9",68793.4987857143,49582.7215642857,25881.2709928571,35910.3636071429,17492.2355,46974.5335535714,69792.1983392857,43244.4308214286
"TG 64_16",8961.33935714286,5167.27360178571,1410.84707142857,1195.77037946429,2502.46226125,3990.92321571429,2946.67659517857,1565.000575
"TG 50_4",537086.656732143,366483.281767857,389615.907053571,105862.877928571,202271.0279625,202271.0279625,346000.597321429,263434.931428571
"TG 60_10",117295.894107143,84414.4910535714,36431.7635982143,111762.082482143,44423.4569464286,63853.8299321429,82903.4760714286,61688.1022857143
"TG 62_13",62766.6365035714,21075.5921428571,12103.1438910714,18178.1888875,11700.2718053571,16769.8830410714,32236.8801964286,14739.9143785714
"TG 60_7",31635.0711428571,23010.0447678571,11919.7666446429,10294.1983232143,12525.6698714286,26892.403625,49582.7215642857,22746.1475357143
"TG 48_0",57766.9555892857,40865.2268607143,93647.1940357143,73784.2439285714,95782.8210714286,75241.3308392857,54177.6545053571,59633.1933982143
"TG 62_12",39590.5449357143,20362.7371928571,9162.38664107143,27253.9484821429,6922.36611035714,14161.2389589286,30472.3221589286,10837.8805821429
"TG 52_7",78680.0341964286,50324.3570714286,109260.486,28417.0586892857,36431.7635982143,33258.4630142857,60719.3389107143,42558.8972821429
"TG 50_0",88055.5859285714,61688.1022857143,73784.2439285714,53310.7435107143,105862.877928571,71082.6420714286,65292.6203571429,68793.4987857143
"TG 52_0",21849.6822410714,15453.0258392857,17206.6745767857,12103.1438910714,21607.3120732143,24123.8243571429,13253.6211178571,14556.9376785714
"TG 54_1",100624.498053571,30871.5082321429,59633.1933982143,31635.0711428571,82903.4760714286,79935.5262642857,88055.5859285714,89692.7647232143
"TG 60_3",7347.25012964286,2946.67659517857,3456.08772910714,2388.13856553571,6439.62519160714,3149.46716821429,10487.4956032143,9464.67715821428
"TG 54_8",225561.56,120659.397669643,131122.470535714,66389.0885178571,73784.2439285714,60719.3389107143,93647.1940357143,81470.3392857143
"TG 62_11",34054.3606964286,13414.3489392857,3579.30554910714,13098.9696714286,8512.3501875,15215.9790660714,21607.3120732143,19857.4815
"TG 56_10",89692.7647232143,29205.3635535714,33679.5103964286,32236.8801964286,24123.8243571429,37552.3767678571,51795.0621428571,39590.5449357143
"TG 64_13",8372.5780875,3786.05885392857,1195.77037946429,984.342505357143,656.591134821429,2946.67659517857,4855.38819928571,3047.14357803571
