Lipid	Adduct	RT	Class	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC 37:7	 [M+H]+	5.46	PC	12.84	38726.29037	59519.93162	54008.96381	30368.75144	67076.53715	58129.46696	92255.39177	61384.28942	58619.16626	48677.54887	50704.2741	47440.09493	17872.29676	87136.93322	52822.33194	42087.9643	49954.4766	39673.30952	44036.6636	79192.50402	41418.29181	47238.31129	22202.25178	28236.55193	43908.72213	44857.22772	13349.39685	13675.54939	97436.79595	23034.36458	62992.14243	13070.55505	41239.65402	22419.27825	18045.20856	36484.2031	11380.10253	102515.3947	58870.99458	22171.42989	70010.23315	22004.6492	14032.02617	17143.36947	28109.42434	48954.44505	48570.16698	23666.43302
DG 37:3	 [M+NH4]+	7.96	DG	12.88	121655.0298	148667.1387	185985.2908	126960.1099	143033.8118	123307.6648	130416.7915	147333.4256	151873.5907	158038.8192	227390.877	132385.6765	85906.44747	155443.1061	127664.6341	131106.3523	109465.4311	125866.8571	81486.2229	206084.0468	132139.5857	133307.6678	90054.45622	160478.9128	132355.5983	109126.5378	70049.57229	77071.98402	116960.6931	61743.85973	167026.6856	76936.3775	74521.05025	72781.21757	63028.18185	88608.66102	119780.7168	122630.0272	101254.4599	68485.91696	128882.9427	61115.54732	53306.81616	87207.59075	107807.5667	120345.6999	146247.0598	111864.9346
TG 52:0	 [M+NH4]+	11.05	TG	12.94	1917058.619	1775296.529	1210604.854	973998.035	857537.8535	1482631.054	1504651.591	1836235.538	689119.1997	1968382.834	638774.1908	1921161.947	219870.6921	1466160.583	1083820.92	3043689.567	3565256.943	1662184.66	1613864.248	2736182.851	1649187.501	1985547.649	2385362.655	4424031.271	1035637.384	1419185.983	703658.4714	2040382.017	2253906.241	1338595.03	1515861.708	1833408.417	1824859.049	5614950.725	2284753.637	2261704.835	2271038.112	1189071.183	1897585.858	1988106.859	4015146.097	2978013.104	1814689.844	2504444.158	958948.0853	2343578.578	1802034.315	983248.5674
TG 56:5	 [M+NH4]+	10.5	TG	12.94	3418563.909	3750558.853	6137673.292	4389119.27	8602888.48	9699727.984	3519507.465	17580301.81	2726678.843	4541003.451	5105442.142	3886438.395	17677126.98	8782367.647	10181878.22	6542332.744	2931561.136	2775539.167	4450844.086	7021192.954	5688231.604	5460024.507	4559231.628	3367170.902	6622787.49	5468830.294	3920635.993	2870155.301	14181806.4	7017248.329	7024803.63	3472605.317	3717231.275	733323.4903	2252008.136	2568057.577	16255270.57	19718468.47	17022216.22	1175718.289	14957655.84	1339483.149	875426.3034	1318441.303	9926483.883	11771068.26	14715962.39	9768915.43
PC 33:4	 [M+H]+	5.09	PC	12.99	23126.52578	32170.63488	15156.29987	7951.850446	10767.82108	19892.92017	31279.5464	14988.14753	41981.05779	28869.80226	16699.15353	15332.02949	710.5045636	17541.45095	12275.7889	8397.566794	42438.57192	50591.03393	31059.69244	24947.60437	10355.06651	13751.86913	9743.736784	16512.91219	26051.30533	31548.11916	8166.240967	18678.923	33949.17822	8049.758075	14822.91444	8654.165618	22048.26852	25543.42531	15559.31423	16072.81604	13361.22852	11131.77391	7780.956176	13571.5354	9015.769057	28990.84218	14374.98514	12678.16083	9304.037918	14366.88408	18907.64175	6897.104005
TG 46:3	 [M+NH4]+	9.6	TG	13.04	732227.1149	636324.6	8194269.715	979120.5213	4651502.863	4354210.709	389064.6902	1343781.011	832417.4565	815370.3004	1020016.545	1445274.597	618302.2944	1289922.33	1174800.05	2880341.544	851332.967	925352.9194	932342.3591	563882.0849	604708.8358	498867.4174	715141.2948	1218094.638	927975.1144	1779213.583	1078345.251	578605.9722	583765.7073	791253.694	788817.275	706995.8108	577129.6338	1179276.625	1399872.537	829641.2608	570130.7667	1030655.644	864453.5411	534557.7133	1517621.632	432464.0055	453555.5509	683426.2935	157047.7686	516109.6454	938370.4466	441402.7881
PC 32:4	 [M+H]+	4.87	PC	13.18	79975.57799	88652.41137	55816.97229	21608.96785	15890.02303	91065.33403	96480.64604	46291.34975	25041.99014	59230.58969	37139.60232	35637.7576	3681.564162	32727.20668	17116.29175	19990.25312	94857.10667	40501.57611	67916.83685	53313.86015	22292.71887	41770.82754	23502.25248	45589.09285	146419.8205	80301.48635	10336.24581	36524.50874	67710.31912	38192.64985	32686.04718	7332.630698	22447.80388	23432.03383	14435.79344	33043.34651	8769.234875	6434.664793	16725.88365	17437.32336	10142.09041	29263.31947	8535.877163	7155.974737	3581.853476	7783.012178	19573.61837	5186.222736
plasmenyl-PE 18:0	 [M+Na]+	1.98	plasmenyl-PE	13.2	173588.7009	154247.5964	70675.86936	24997.4292	53875.29011	114369.4383	406149.4874	90994.33469	66180.94915	168833.5853	96991.05018	47078.09345	8534.280747	193553.0031	197172.4732	46361.75288	149860.8144	122954.4144	108624.5867	125108.2278	89626.83376	230697.6208	26760.7692	137005.5652	86746.67436	45123.38996	43421.8433	46985.39368	67231.8393	77421.06091	46107.17062	27192.08684	66346.5511	44875.59694	55882.32757	52930.40235	89654.14452	69989.65395	97310.53811	86970.22799	53777.44943	49643.44441	36077.02268	26174.36838	79747.14683	107331.5022	204185.418	114790.9928
TG 56:4	 [M+NH4]+	10.67	TG	13.21	4857732.928	4574972.56	7961661.956	4563959.721	3928282.418	4567481.434	2020046.638	8079773.89	4503180.895	8137704.249	4786747.006	4999096.026	5946289.571	7719434.591	6924557.775	10872304.19	7660787.79	5877650.057	8958497.991	7233951.081	7207652.324	8848180.52	7010745.436	6330000.381	7827270.282	7897671.482	6183288.546	7102940.867	11199893.24	7771550.504	7009701.79	6263966.111	4953734.518	1647524.937	3407841.797	3274461.727	9728653.751	7498960.768	8355947.655	2345862.163	11366672.35	3529681.526	2059968.086	2492768	8190818.193	8375562.667	14045041.49	7445232.08
TG 52:2	 [M+Na]+	9.28	TG	13.35	43577.15983	39406.43177	166127.4852	25406.10013	55402.50023	73938.11977	7862.788251	116309.1338	29756.03478	47857.74428	29176.25181	58745.21551	5313.046497	104975.8535	172107.6885	357267.952	398651.608	152988.1942	98725.71606	60581.80384	250204.5891	248345.9481	215488.2176	673100.5417	45066.78723	117849.7918	91225.27582	221003.1199	84786.19392	99494.65847	48476.03148	353605.4998	192667.0656	526121.2642	133718.3088	146611.4271	87317.88942	72954.08701	98771.30581	128623.0131	554442.6925	212299.9546	29630.00413	92539.92298	12667.33662	46040.54855	118616.1823	40858.92503
PC 20:2	 [M+H]+	1.49	PC	13.39	8677.449876	3137.627732	9266.113336	9400.875643	3125.911908	21529.358	22142.36056	12642.60075	4516.283752	11289.87244	16410.84627	29072.37511	1125.160524	8329.815608	6705.656692	20681.27874	20558.52367	15090.20342	6619.748628	12320.8507	9700.325593	34605.31241	27086.2438	10909.84976	16415.48076	64321.46191	9659.310557	48250.99939	66320.7398	17821.76631	23147.69002	11718.98555	17387.42238	37125.65526	13086.10704	13904.27618	10147.23169	10706.72825	37793.51102	13172.9421	28608.39543	25930.22587	3755.886156	17702.1673	5142.628161	20297.90905	22070.55052	6942.484765
PC 34:5	 [M+Na]+	5.16	PC	13.48	18602.98155	20970.7835	13585.992	4174.550868	10726.02663	12709.53053	16703.02738	11258.86393	13214.63448	22186.43936	15731.97113	10852.05012	3028.958866	6844.240201	12693.01642	12399.96061	16886.23669	27283.20851	26514.32116	14649.5429	11805.06258	12417.75051	12402.851	11290.21609	27428.74136	37268.50657	3468.774738	12563.2035	25017.00664	32528.63824	13765.77997	8917.365105	5930.476696	19256.31565	7737.883658	12880.95887	6574.683124	8644.168502	3634.621385	12507.40719	14275.95698	5709.646943	6264.908396	10765.32448	3708.748646	5021.628034	14667.44266	8635.606261
PC 30:3	 [M+H]+	4.63	PC	13.51	8111.545521	10359.85305	14384.22111	5620.730841	10248.15425	17774.21401	19768.18476	11602.91349	3505.317329	3674.706041	9062.592576	7745.70126	2228.553503	5154.123329	4279.715342	5570.198717	2540.912596	2647.021923	8729.52481	7078.997839	4110.25896	5101.999358	2582.948606	3096.641954	15408.39265	7977.665514	1842.584201	2178.980919	10400.34765	6187.998931	12980.26712	1866.513923	736.4735797	1535.414368	1672.170978	3356.899344	3403.839023	4336.232006	8993.65876	1358.238868	2203.176822	915.9199692	1470.621994	903.9699737	3339.054055	3861.816337	3191.836003	1978.636954
TG 62:14	 [M+NH4]+	9.81	TG	13.69	48294.12626	32689.33	129100.5664	25932.00087	62685.15972	87155.97608	42199.19699	229791.7168	11846.54736	33766.65213	30122.69846	9485.001782	127685.4349	269758.1485	300988.2686	1035492.658	54199.63539	110752.8003	93554.12376	124122.3793	389674.663	410732.3382	356617.2382	568954.4987	86890.98237	46228.3842	38239.9458	24382.4484	219843.5184	283103.6213	112271.5195	543943.2164	38469.25578	110750.5928	24953.41687	28818.34138	557917.8818	624025.4378	669431.9322	25614.87628	1880498.924	16486.01075	8770.944358	40556.96258	225470.7132	515551.2936	917734.5383	356109.6837
SM 32:0	 [M]+	5.43	SM	13.7	17840.01241	9528.078051	10193.67568	13356.28976	5814.258348	78682.88955	33974.43958	10724.58172	5653.152873	21603.19544	8960.202081	12425.88659	2935.004405	43596.82399	35459.62132	10885.81633	214555.6587	177556.0879	69074.10599	28453.76138	50015.66659	41680.74905	21826.01894	29501.06997	17083.35879	33995.57012	40120.53668	111317.0046	20385.15402	37355.3217	4689.617707	8055.047166	236412.5038	296785.1556	107026.7941	57427.2996	12036.48942	63160.02417	31065.10626	195868.2851	24423.40757	48068.56495	23877.34877	74991.40715	6505.453974	19178.37986	62493.5246	21445.5744
DG 36:0	 [M+NH4]+	8.88	DG	13.79	17317.45938	10828.18044	9792.734815	13247.94058	10776.87408	27609.07362	90725.16242	23998.45888	22475.11443	29619.45623	20007.02329	18040.5101	20985.32223	45149.74091	67988.35739	43910.0105	51148.28058	44629.22691	41194.37315	17200.10843	71200.45338	61552.23776	78466.41368	87897.21463	23560.82107	18661.69737	19366.67177	100240.2593	43985.09355	58373.09519	38303.11641	74276.51716	43454.38025	72814.49029	28518.92747	33312.30697	42010.54192	42950.04325	27368.99585	37436.83198	72675.13037	90741.43938	36426.8503	39980.87833	40274.98465	32472.25928	104543.7663	43882.21161
PC 42:7	 [M+H]+	7.49	PC	13.81	19879.768	44653.66383	23763.83484	23720.74906	29141.00915	7513.711597	13624.93074	31533.86319	19971.97715	43404.80265	27453.39716	32415.64397	21841.87869	14263.47278	26223.01081	22709.5742	44536.85785	28035.44642	32260.09277	35110.03324	49689.79088	33086.02177	45550.56792	76452.65125	17910.74312	44820.41869	21468.75564	42763.4955	29184.47443	42157.55392	36122.40403	60667.13579	52804.59878	36337.8114	35144.95958	28086.37281	30934.43614	46670.72696	36411.95481	41088.11105	24817.72139	45517.14909	26121.19682	41613.3684	33166.957	28362.9794	22433.08017	19737.75705
TG 59:7	 [M+NH4]+	10.55	TG	13.81	10255.78668	13892.28619	12661.10611	13643.5145	39815.07171	52919.37049	18602.35837	54155.62591	4907.631783	10296.94761	13565.54094	11061.43872	45978.47521	17618.75323	28665.10083	16134.91385	5266.871733	5262.650809	7510.74284	18961.39516	13151.66029	12432.14357	10176.53615	11405.52284	31167.29485	16015.11123	5779.391796	7589.045712	27351.79053	21397.31576	28919.8809	14110.27342	7960.121332	4508.720323	3550.100288	4958.769221	83716.80467	66972.95951	65370.57822	3103.872424	83788.29461	3019.61568	2179.310308	4844.908559	19885.14805	39328.0641	35215.53968	18809.84583
PE 42:10	 [M+H]+	5.73	PE	13.83	232269.5386	331816.4635	178359.0055	159860.1219	264767.1236	171570.767	142472.4012	214893.7537	246904.5659	269993.0006	210518.5693	197880.6431	171635.7376	118881.092	146412.2676	213689.9935	147259.125	188505.6085	176028.2514	148298.387	183407.366	222920.4066	152881.059	258749.4548	169207.2551	203536.4329	162972.4949	140592.0689	179049.8654	204574.5292	148556.7229	232577.0993	339440.3037	466803.0936	192937.7107	329047.301	390410.6543	266721.6893	255170.2777	334613.6954	306985.151	410528.0486	237517.712	286782.365	187097.2757	173720.8407	269086.1256	163196.1655
PC 19:2	 [M+H]+	2.03	PC	13.86	12040.40182	14601.6056	5767.912621	4223.494378	6171.070301	16982.3335	36202.27171	11258.64211	9085.863532	12009.00688	11792.27799	4551.956328	3251.116354	30042.33177	9181.537357	7968.714574	5239.006631	8084.833307	10547.40001	12312.48034	10153.92537	10140.12318	4514.661501	7065.344994	16978.27175	11060.54048	5451.619996	10034.7294	12063.06409	7287.861213	8638.802948	4389.165026	6738.656638	4571.466228	4021.924127	5137.059449	7676.271686	9023.452102	8315.03664	12551.94044	5873.598023	6352.668172	5516.921111	5511.946473	13500.29416	8831.79756	16380.93435	11012.54353
DG 38:0	 [M+NH4]+	9.24	DG	13.92	10849.23453	10095.70934	9662.915045	2530.217704	3157.581647	6485.096962	22747.10281	10197.3307	5666.205981	28918.15348	6155.606765	25116.70575	2449.006408	12967.04885	21008.54476	27009.18508	42998.18862	27467.87018	30655.96976	5282.209654	9661.352028	18659.02821	26256.31044	16229.3852	21905.66889	17689.72108	2462.941161	24942.04952	19697.87072	18697.43538	10195.81883	17203.6536	36989.84885	66144.81657	11692.25199	9519.619429	8439.435061	9970.560544	10216.62018	12843.16405	29457.76588	45802.16664	6647.923066	7984.277491	4329.727537	26547.90926	35855.35384	13963.95356
TG 52:1	 [M+NH4]+	10.78	TG	13.96	23544437.01	20089470.21	17623711.84	13736064.81	9586716.961	18294936.44	16500447.44	19936815.84	8713460.453	26594198.51	8353701.385	23901878.03	3446479.95	21421324.53	14043001.99	34393446.29	57561893.66	27589516.56	23881931.91	33749763.36	24095154.89	27799580.44	27146608.13	47045731.22	16012865.13	19933464.67	12576101.89	33845820.56	29356062.89	20101100.76	17542179.45	24274709.5	31989766.49	82760288.52	36507027.96	33011613.54	26159275.27	17819940.85	28362725.67	36383134.99	42488205.17	50674558.52	23468185.96	40877174.55	11133602.73	29368642.65	26821264.27	15695954.37
lysoPC 24:1	 [M+H]+	4.31	lysoPC	14.11	10408.37378	21234.08351	18953.01836	10522.08602	11366.97234	17639.06864	19876.3896	6917.117692	17423.41145	17258.802	20972.6	17940.61388	4052.549002	13890.56835	7041.377128	11635.66359	26243.46703	22768.56938	18454.04256	17509.73901	9040.192324	12802.3855	12665.30694	14830.50988	16124.35449	37785.9743	17943.52351	19263.05945	18307.69657	15593.44705	11673.8121	10159.0175	29229.70135	19539.66163	13029.95832	14803.12358	10212.35375	19513.60961	13079.32141	22063.37616	9888.299402	26921.45028	16835.24264	17745.25596	9581.115024	8656.363994	12546.04431	3620.245232
PC 40:1	 [M+H]+	8.32	PC	14.18	52172.2783	53852.61971	60081.0996	23491.44684	34680.17569	77015.89664	88805.88642	44427.29523	66444.67547	127710.8182	108634.615	118757.4576	9739.777465	61787.28932	61930.48625	60769.97003	125693.5304	81933.40481	119603.6576	109307.9499	56789.03033	85830.62485	59248.0441	71484.03417	114399.2087	131186.7124	35428.82656	113818.1722	133738.8418	128959.2906	59537.7539	41714.9699	85915.63508	141292.6459	50843.71835	50447.54522	59647.43401	81646.58615	39790.58478	77721.10793	77511.87033	113612.088	49669.89738	41198.14725	27361.31811	107193.5412	133630.901	46869.47439
SM 32:2	 [M]+	4.53	SM	14.25	26321.20341	29742.15109	21934.26414	12902.88199	5006.084894	21289.07128	14778.0771	15159.09061	8713.736215	35069.64768	13399.5037	37408.8645	1180.935403	32523.85575	17698.59241	26866.01452	68957.69792	18158.55737	16062.85588	30299.82251	14452.24451	18244.41031	11660.51575	17091.51189	13867.79141	23329.56105	11853.66205	20251.36297	44775.12759	28864.08516	19338.37626	20279.56276	59208.95015	78608.36468	32005.97688	40921.59353	14108.88537	26933.65072	41227.53621	27932.57032	50108.79949	35355.94216	12378.57087	29829.23403	11726.8533	30934.09301	31749.80992	22002.42281
DG 33:0	 [M+NH4]+	8.16	DG	14.4	5779.146543	8547.902373	8405.368247	6491.648156	17429.17705	9649.348333	12181.13033	14642.41493	10726.70214	13391.09444	5386.807552	12926.21153	8168.30216	13751.06648	15121.85466	22298.80461	22259.92409	13951.72121	14930.90804	11159.16035	26159.73755	32846.28871	23791.90631	40977.32648	9173.217566	16672.73089	12114.30423	40617.20672	10012.59916	15326.46071	15134.42571	18854.24969	19197.41959	32051.52501	9016.024482	11922.95198	19322.61168	17453.27605	16581.35828	15245.90307	23653.96512	43108.30898	15775.97051	34864.54458	10964.58646	16638.23671	15709.29483	18122.39591
PE 21:4	 [M+H]+	1.47	PE	14.48	18546.61391	24506.8162	26254.76121	10007.41997	16818.65904	61530.79858	46332.83086	19912.91085	24578.42702	33228.92951	24967.10584	29250.91373	5644.562283	23774.16779	10984.29304	16582.91908	31281.02539	19709.18691	21238.10338	15671.20725	11110.08864	23625.49394	7141.613135	17879.35236	28729.63866	25478.30295	17031.19	11596.02153	25639.54958	16907.00414	16377.06212	6197.824617	22161.56264	23571.85683	13515.72488	19769.51472	13229.49248	11739.43751	23220.11557	24130.85005	10090.23902	15410.24019	8674.851635	10888.41778	13527.4732	12368.09631	30577.46453	18977.94222
lysoPC 15:0	 [M+H]+	1.32	lysoPC	14.53	51914.90294	59848.283	88619.1087	36830.40913	54872.89648	88121.07131	113278.2434	83584.62862	42359.00848	39870.58517	74709.15856	49384.30436	27776.167	54262.35588	48568.8587	34686.27476	28976.79361	26616.42734	42766.8851	53430.01368	24511.08846	32050.16629	15936.16033	18050.36325	39265.30987	47645.59467	13246.58136	18995.70729	59873.04563	50043.7132	54662.61458	11365.21608	21962.68971	11714.91393	21103.63445	30152.25019	37232.72889	71640.03181	57110.90799	13711.8056	35255.92796	14246.23728	9338.891411	7302.974744	24693.94657	39646.1158	48745.25387	29022.90047
PS 32:0	 [M+H]+	5.64	PS	14.61	54172.31729	42061.13483	25451.40345	40547.98166	19520.78283	38649.65585	48341.37576	56419.32573	29005.18686	40210.63939	32613.00068	45887.4133	7933.223014	39293.11826	28909.74111	19422.99295	24391.22512	37112.24643	40819.23113	40260.13522	13290.56054	17180.29972	10020.32158	9684.98264	18366.09308	54068.39404	22184.17141	12231.1533	30829.27704	21054.64998	17075.12218	7846.393589	20037.65839	18861.17086	29234.37254	25567.69549	9662.800133	19584.10967	19661.75206	18806.83483	18621.9864	13077.69054	16272.66885	13123.37299	6082.380315	12809.71053	12376.05887	3485.073866
DG 30:3	 [M+NH4]+	6	DG	14.63	20382.40298	40338.52788	112844.4682	12192.99073	18609.37354	66362.86132	74849.29468	22409.30221	17224.85575	26995.03866	29395.84334	19446.97789	724.5862555	33177.65738	23810.35258	38968.95769	49397.43014	27415.29892	16179.73033	32397.26036	7748.910123	22810.40771	8141.952065	31880.76677	19663.1433	13957.67393	12246.54836	11996.79636	16941.20481	8248.684216	20965.69317	14794.07046	10657.253	5288.915443	4526.18242	6738.238198	14178.46592	6309.692294	10819.37919	2761.429224	25087.83112	11055.83588	1888.850307	5955.465969	4472.562395	17649.5385	36957.5442	8323.911793
plasmenyl-PE 42:4	 [M+H]+	8.11	plasmenyl-PE	14.64	61596.96903	67525.47419	105130.3431	69395.43587	143639.3091	227663.6742	155272.4659	191097.8953	34266.64492	34404.42042	89724.24896	65461.80933	60021.46333	75902.3099	52819.28959	58246.00307	45517.41569	37034.50233	63344.62526	91839.40175	65448.95807	53626.42034	71352.64591	39916.67215	73197.41462	50084.3269	57818.94176	30889.32019	134331.177	62986.92346	78773.28376	36620.96429	33466.61925	43407.43685	56238.95361	40467.01307	96769.71919	162516.0625	116821.0425	39087.2396	88579.44344	22376.10912	25800.58395	44800.90051	46919.12473	95559.13684	153120.0691	71187.65993
MG 20:2	 [M+NH4]+	3.2	MG	14.8	2043.879739	4931.550776	1886.564279	883.1874095	2868.661818	5962.521237	6776.178168	4325.862922	1502.906312	1886.788028	2291.890881	2097.147618	349.9867038	4806.678094	1756.523419	663.166736	7237.815174	2605.755704	4429.051157	4320.790282	5283.023377	6777.932286	5212.059828	4054.539013	4199.739464	3395.046633	2565.42295	5625.265274	6406.967206	2896.93916	5213.102101	2755.066837	3060.5705	3501.36135	986.2317777	3333.151627	6085.650654	5184.387858	5334.324172	3592.310984	4481.246279	3726.702103	3992.416278	4496.553567	6472.296952	6688.383577	16207.15344	2868.877202
plasmenyl-PE 38:1	 [M+H]+	8.2	plasmenyl-PE	14.83	81315.15879	130941.1042	345560.2553	103754.8324	348902.8472	124680.6314	213498.0869	207215.9634	152157.2128	159597.779	232244.5118	184857.0769	42679.2807	283855.338	158941.4842	276026.2976	208620.232	278151.0886	172460.6515	210666.472	183117.7277	177397.1003	123894.5483	176838.5728	89261.92501	132354.0942	81451.06262	112624.0441	90210.30191	70652.22801	134534.3988	123996.8535	94366.36855	101653.5626	59046.58147	31410.93993	73160.04092	116890.3964	115834.5858	81678.0238	88320.97765	59588.58174	85342.63852	79417.77554	74555.01467	130149.6884	143192.6285	61767.55876
