"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PC 42:6"," [M-Ac-H]-@7.34",4561.13176880706,7374.27961812012,5125.137447116,9457.7148263678,5379.04113284946,4561.13176880706,9642.88937351681,9041.14410954384,8223.51871446462,7241.97550704791,9642.88937351681,9457.7148263678,10063.9615314615,7892.45584426399,6118.74510740346,1568.71163037696,6118.74510740346,7767.3764624444,5270.84165134611,5599.89253538876,3263.15925648494,9815.49086811924,9041.14410954384,4494.95613703607,5325.16677285265,7562.29051639789,3122.92622899011,11601.4033339031,4561.13176880706,8062.32121991041,11046.1880011681,15777.2991699635,11858.5752938058,7374.27961812012,8562.32096238921,6926.3661512357,12050.9503239596,16859.0080277138,16567.069256039,15280.4978501527,14183.4344751869,10765.8334507984,13693.1479985585,11196.8370100297,6591.45938638766,9280.91190583454,13016.721382706,17300.6359888415,7629.5286172313,11601.4033339031,10567.9691574085,8006.1700733225,10364.5405776268,8562.32096238921,7892.45584426399,17.1237376474308
"PE 34:3"," [M-H]-@5.97",295421.205901521,73034.8931539208,378570.527451316,448196.027788776,603579.139577866,161160.804157178,260700.804347749,208788.147287482,370200.811223377,177326.928718652,136837.712454063,82187.1006181964,220401.015264899,214340.763937673,312672.922253112,189294.061798486,214340.763937673,189294.061798486,242360.539673958,260700.804347749,118096.963319881,105787.310973488,113119.08871725,139661.698759454,202373.172699534,195839.975750585,260700.804347749,202373.172699534,337973.853922912,195839.975750585,131493.365381345,202373.172699534,242360.539673958,88212.5794587881,82187.1006181964,270214.611960869,105787.310973488,98902.095819984,139661.698759454,161160.804157178,118096.963319881,105787.310973488,89531.9676732323,98902.095819984,169476.688360362,74699.5418802271,89531.9676732323,98902.095819984,169476.688360362,220401.015264899,220401.015264899,225772.247189162,260700.804347749,287161.122702733,278079.626374692,17.1951966491584
"PG 38:3"," [M-H]-@5.87",7434.25355009642,14042.4022303097,15280.4978501527,12763.0232448943,2235.3316546621,11196.8370100297,12763.0232448943,16859.0080277138,11601.4033339031,21587.8162404977,11958.7041055247,13693.1479985585,12763.0232448943,16567.069256039,18783.3928815169,16041.5719612405,14589.2596391774,16041.5719612405,14790.6659292596,9642.88937351681,12532.7743970171,9280.91190583454,19766.0902323077,20553.0435169247,14942.0395560165,27136.7913086955,29062.2865632281,15777.2991699635,12242.0741170232,12641.3271214671,20553.0435169247,12242.0741170232,17654.6588222659,18783.3928815169,17030.8772552388,13016.721382706,9815.49086811924,16041.5719612405,14589.2596391774,21587.8162404977,14589.2596391774,14589.2596391774,16567.069256039,24545.7280568123,21167.2774205338,18992.0606850502,18422.6022447198,22814.0313936417,11302.8023337359,16859.0080277138,13497.6290669996,11196.8370100297,17030.8772552388,16041.5719612405,15777.2991699635,17.345798107389
"lysoPE 20:2"," [M-H]-@2.04",6666.52714092414,7767.3764624444,4613.46187163852,2690.43796502872,3609.4778074159,2042.02564079167,1389.40003787783,4613.46187163852,1337.69350262176,4916.9181733002,2531.50572594519,3263.15925648494,2260.07784213417,2621.93490193058,2621.93490193058,2744.60096328939,2042.02564079167,2042.02564079167,1771.31452978073,4125.84916612601,3369.77809653163,2260.07784213417,2621.93490193058,2531.50572594519,1622.89172218463,2460.34163717296,4494.95613703607,11196.8370100297,2919.73357774234,1337.69350262176,2406.32562007228,3240.5573576736,2621.93490193058,4448.94180379132,3548.59810168421,1977.98365687146,1874.82771055837,3880.87459357936,5433.85536434509,5125.137447116,1462.72153683665,2488.41517143889,4494.95613703607,3511.31416415035,2350.0971246596,5664.71865704873,3462.72427772801,7434.25355009642,4740.23170646276,2808.93798323823,4613.46187163852,3941.53391928407,3548.59810168421,3817.98226544077,4561.13176880706,17.3546223251735
"PE 35:1"," [M-H]-@7.17",20808.5828793092,33625.6170813812,18422.6022447198,26330.049249067,24019.5110456632,21167.2774205338,21876.9953979148,29062.2865632281,20113.1906722862,12641.3271214671,19766.0902323077,16328.4466952437,17030.8772552388,24960.0432707651,23668.8150888774,49000.8732518591,14389.3093218788,22145.5932237834,22145.5932237834,24545.7280568123,22814.0313936417,28371.0524068473,18783.3928815169,24019.5110456632,17654.6588222659,23154.368444744,27669.7269174155,23668.8150888774,32844.5995602581,20553.0435169247,25252.9578295235,34698.5125620942,31203.8141300625,17300.6359888415,15777.2991699635,19230.4242177783,23668.8150888774,20808.5828793092,27669.7269174155,27136.7913086955,16567.069256039,26330.049249067,35928.7366975244,19502.167767695,18422.6022447198,21167.2774205338,29062.2865632281,24545.7280568123,25252.9578295235,23154.368444744,26691.0866922063,17030.8772552388,20553.0435169247,18052.1514022068,18783.3928815169,17.4932277796585
"PS 38:3"," [M-H]-@6.26",406422.851200265,474162.6430848,337973.853922912,260700.804347749,359576.300330345,378570.527451316,337973.853922912,247652.445144075,337973.853922912,278079.626374692,359576.300330345,370200.811223377,295421.205901521,359576.300330345,406422.851200265,431768.015308612,359576.300330345,317030.659916017,225772.247189162,312672.922253112,431768.015308612,448196.027788776,359576.300330345,343581.671666813,391991.075401312,406422.851200265,370200.811223377,260700.804347749,303108.577578514,431768.015308612,295421.205901521,337973.853922912,278079.626374692,324416.627688208,448196.027788776,9164.11248687634,671697.274588215,260700.804347749,343581.671666813,312672.922253112,312672.922253112,431768.015308612,337973.853922912,270214.611960869,317030.659916017,378570.527451316,303108.577578514,295421.205901521,337973.853922912,343581.671666813,337973.853922912,415406.195410902,295421.205901521,225772.247189162,324416.627688208,17.5308695656303
"PC 42:4"," [M-Ac-H]-@7.86",3609.4778074159,4276.62936680334,2744.60096328939,3002.81227623157,6774.47535677665,5379.04113284946,5379.04113284946,3609.4778074159,5964.28525727507,5379.04113284946,4613.46187163852,5054.99837381301,4976.25404355669,4448.94180379132,2919.73357774234,4125.84916612601,7241.97550704791,4161.95974347231,7013.81093793881,4561.13176880706,4125.84916612601,3817.98226544077,6201.19672700279,6666.52714092414,3817.98226544077,2834.66115594521,2460.34163717296,4561.13176880706,2834.66115594521,9041.14410954384,2690.43796502872,2406.32562007228,3369.77809653163,6774.47535677665,3656.26201152571,5964.28525727507,5270.84165134611,5964.28525727507,6504.40842638318,4613.46187163852,7374.27961812012,9457.7148263678,4335.75747725508,3817.98226544077,4448.94180379132,4125.84916612601,3002.81227623157,5599.89253538876,3369.77809653163,4494.95613703607,4276.62936680334,3240.5573576736,5325.16677285265,3941.53391928407,3817.98226544077,17.5521775759522
"CL 78:8"," [M-2H](2-)@5.74",14589.2596391774,8223.51871446462,13016.721382706,9642.88937351681,27136.7913086955,8635.27005289917,8820.96042483646,11046.1880011681,9041.14410954384,14389.3093218788,12763.0232448943,12641.3271214671,11958.7041055247,9815.49086811924,12763.0232448943,9164.11248687634,11046.1880011681,12242.0741170232,27136.7913086955,18783.3928815169,18422.6022447198,9457.7148263678,12050.9503239596,13693.1479985585,17300.6359888415,6201.19672700279,9041.14410954384,9815.49086811924,12641.3271214671,17030.8772552388,6018.70163542494,6419.39100182543,11302.8023337359,10063.9615314615,9280.91190583454,43903.6272116872,13693.1479985585,9815.49086811924,8405.98152389093,6201.19672700279,9457.7148263678,10364.5405776268,9041.14410954384,6774.47535677665,14589.2596391774,11601.4033339031,8345.6837321175,9457.7148263678,9164.11248687634,9041.14410954384,6926.3661512357,9280.91190583454,9164.11248687634,9280.91190583454,12532.7743970171,17.5778519033802
"PC 31:0"," [M-Ac-H]-@6.23",4208.25870172074,2260.07784213417,3462.72427772801,2350.0971246596,4073.42720535686,2966.5388879537,3817.98226544077,2621.93490193058,2584.60353712309,2808.93798323823,3074.37226074816,4161.95974347231,4827.65613461151,3941.53391928407,4494.95613703607,4448.94180379132,4073.42720535686,3074.37226074816,5756.81119569631,4494.95613703607,4208.25870172074,3880.87459357936,3263.15925648494,4073.42720535686,4916.9181733002,3548.59810168421,4677.10353948002,3122.92622899011,3122.92622899011,4976.25404355669,3369.77809653163,4208.25870172074,4677.10353948002,3880.87459357936,11958.7041055247,25252.9578295235,17654.6588222659,4335.75747725508,5125.137447116,3122.92622899011,2189.86444712293,2129.86921921666,3985.36479097031,2260.07784213417,3656.26201152571,2584.60353712309,3511.31416415035,4613.46187163852,2919.73357774234,3240.5573576736,3941.53391928407,3817.98226544077,3656.26201152571,2260.07784213417,3548.59810168421,17.6525702793755
"CL 80:15"," [M-2H](2-)@5.28",473.400163132699,3189.89019742479,6926.3661512357,1389.40003787783,6419.39100182543,8062.32121991041,5325.16677285265,4494.95613703607,640.166057874239,2966.5388879537,3941.53391928407,6351.62320475601,6666.52714092414,2584.60353712309,3714.95902455441,4827.65613461151,3880.87459357936,6860.64490177395,424.015971290906,6419.39100182543,5433.85536434509,4073.42720535686,4335.75747725508,6504.40842638318,5664.71865704873,2488.41517143889,3985.36479097031,3369.77809653163,9457.7148263678,7892.45584426399,3074.37226074816,5325.16677285265,7629.5286172313,8223.51871446462,3074.37226074816,3511.31416415035,782.708589076385,6419.39100182543,2919.73357774234,4916.9181733002,4740.23170646276,6018.70163542494,4976.25404355669,12242.0741170232,4916.9181733002,5125.137447116,6666.52714092414,2189.86444712293,4494.95613703607,5054.99837381301,5433.85536434509,4125.84916612601,4740.23170646276,6926.3661512357,5664.71865704873,17.7689808007905
"CL 78:6"," [M-2H](2-)@5.59",18992.0606850502,20113.1906722862,8820.96042483646,8820.96042483646,11196.8370100297,12050.9503239596,13218.8810080463,11302.8023337359,24545.7280568123,6774.47535677665,8006.1700733225,12050.9503239596,8635.27005289917,31819.8040048479,21876.9953979148,16328.4466952437,31819.8040048479,5379.04113284946,4161.95974347231,2584.60353712309,8345.6837321175,7767.3764624444,6666.52714092414,5433.85536434509,6860.64490177395,9815.49086811924,12242.0741170232,14942.0395560165,12532.7743970171,38502.0070433393,13218.8810080463,21587.8162404977,8820.96042483646,14042.4022303097,10567.9691574085,8562.32096238921,7892.45584426399,19502.167767695,23668.8150888774,19766.0902323077,18992.0606850502,9164.11248687634,9457.7148263678,10567.9691574085,6279.57655554251,6419.39100182543,6419.39100182543,12763.0232448943,12763.0232448943,12050.9503239596,11858.5752938058,12050.9503239596,10765.8334507984,7158.34006985689,9457.7148263678,18.0597853019343
"PC 36:6"," [M-Ac-H]-@5.34",37776.8697048003,16041.5719612405,26330.049249067,44468.7218741318,63557.6638947225,34698.5125620942,22145.5932237834,23668.8150888774,46377.5448066994,39121.7235390526,33625.6170813812,38502.0070433393,40586.2240315824,24019.5110456632,42441.8011357103,9642.88937351681,46377.5448066994,33257.2218777345,27669.7269174155,43903.6272116872,37776.8697048003,14790.6659292596,31203.8141300625,38502.0070433393,57019.204561377,26691.0866922063,16041.5719612405,22814.0313936417,37106.7110444833,34698.5125620942,17300.6359888415,17030.8772552388,24960.0432707651,32844.5995602581,20113.1906722862,18783.3928815169,21167.2774205338,20113.1906722862,17030.8772552388,29905.1422589492,32844.5995602581,17654.6588222659,18992.0606850502,25252.9578295235,38502.0070433393,17030.8772552388,12641.3271214671,12641.3271214671,20553.0435169247,29062.2865632281,21167.2774205338,31203.8141300625,33625.6170813812,25770.5874241869,27669.7269174155,18.0994551258464
